trip_id,rider_id,driver_id,pickup_location_id,dropoff_location_id,requested_at,started_at,completed_at,status,distance_km,duration_mins,base_fare,surge_multiplier,total_fare,payment_method,hour,day_of_week,month,year,is_weekend,wait_time_mins,fare_per_km,surge_tier
19384,1550,335,20,13,10/2/2023 21:11,10/2/2023 21:17,10/2/2023 21:23,completed,3.66,6,7.73,1,7.73,cash,21,Monday,2023-10,2023,FALSE,6,2.112021858,No Surge
19385,1550,327,5,7,5/25/2024 6:06,5/25/2024 6:10,5/25/2024 6:26,completed,12.24,16,19.16,1,19.16,wallet,6,Saturday,2024-05,2024,TRUE,4,1.565359477,No Surge
19386,1550,330,8,1,10/31/2023 16:15,10/31/2023 16:22,10/31/2023 16:25,completed,0.88,3,4.07,1,4.07,wallet,16,Tuesday,2023-10,2023,FALSE,7,4.625,No Surge
19387,1550,298,4,8,6/7/2023 10:41,6/7/2023 10:46,6/7/2023 10:54,completed,6.93,8,11.72,1,11.72,wallet,10,Wednesday,2023-06,2023,FALSE,5,1.691197691,No Surge
19388,1550,85,23,27,2/25/2024 9:00,2/25/2024 9:02,2/25/2024 9:35,completed,27.57,33,39.43,1,39.43,cash,9,Sunday,2024-02,2024,TRUE,2,1.430177729,No Surge
19389,1550,290,33,36,4/27/2022 22:30,4/27/2022 22:32,4/27/2022 22:44,completed,8.8,12,14.58,1,14.58,card,22,Wednesday,2022-04,2022,FALSE,2,1.656818182,No Surge
19390,1550,215,3,4,1/26/2024 18:04,1/26/2024 18:11,1/26/2024 18:41,completed,17.02,30,27.22,1.53,41.65,cash,18,Friday,2024-01,2024,FALSE,7,2.447121034,High Surge
19391,1550,128,38,36,8/10/2023 14:08,8/10/2023 14:19,8/10/2023 14:42,completed,18.91,23,27.9,1,27.9,wallet,14,Thursday,2023-08,2023,FALSE,11,1.475409836,No Surge
19392,1550,96,32,40,6/27/2023 13:03,6/27/2023 13:05,6/27/2023 13:50,completed,38.56,45,53.92,1,53.92,cash,13,Tuesday,2023-06,2023,FALSE,2,1.398340249,No Surge
19393,1550,337,36,32,1/16/2024 22:26,1/16/2024 22:36,1/16/2024 22:46,completed,7.41,10,12.65,1,12.65,card,22,Tuesday,2024-01,2024,FALSE,10,1.707152497,No Surge
19394,1550,171,35,38,6/27/2023 16:27,6/27/2023 16:29,6/27/2023 17:08,completed,25.03,39,37.83,1,37.83,wallet,16,Tuesday,2023-06,2023,FALSE,2,1.511386336,No Surge
19395,1550,290,32,31,3/12/2024 19:43,3/12/2024 19:46,3/12/2024 20:50,completed,27.09,64,45.1,2.26,101.93,card,19,Tuesday,2024-03,2024,FALSE,3,3.762643042,High Surge
19396,1550,347,20,14,8/12/2023 9:57,8/12/2023 10:08,8/12/2023 10:35,completed,21.89,27,31.98,1,31.98,cash,9,Saturday,2023-08,2023,TRUE,11,1.460941069,No Surge
19397,1550,74,38,35,5/8/2023 12:21,5/8/2023 12:25,5/8/2023 12:53,completed,23.47,28,33.92,1.47,49.86,wallet,12,Monday,2023-05,2023,FALSE,4,2.124414146,Low Surge
19398,1550,360,36,38,1/20/2024 22:05,1/20/2024 22:14,1/20/2024 23:03,completed,16.83,49,30.81,2.34,72.1,wallet,22,Saturday,2024-01,2024,TRUE,9,4.284016637,High Surge
19399,1550,140,26,30,3/10/2024 13:33,3/10/2024 13:42,3/10/2024 14:39,completed,20.76,57,36.74,1,36.74,card,13,Sunday,2024-03,2024,TRUE,9,1.769749518,No Surge
19400,1550,148,5,4,12/1/2023 8:55,12/1/2023 8:59,12/1/2023 9:29,completed,14.95,30,24.95,2.77,69.11,card,8,Friday,2023-12,2023,FALSE,4,4.622742475,High Surge
19401,1550,52,24,25,2/7/2024 23:07,2/7/2024 23:16,2/7/2024 23:38,completed,17.52,22,26.17,1,26.17,wallet,23,Wednesday,2024-02,2024,FALSE,9,1.493721461,No Surge
19403,1550,193,1,6,3/26/2022 9:41,3/26/2022 9:48,3/26/2022 9:51,completed,0.5,3,3.65,1,3.65,wallet,9,Saturday,2022-03,2022,TRUE,7,7.3,No Surge
19404,1550,398,6,10,9/7/2022 20:11,9/7/2022 20:22,9/7/2022 20:40,completed,16.11,18,23.82,1,23.82,wallet,20,Wednesday,2022-09,2022,FALSE,11,1.47858473,No Surge
19405,1550,2,24,25,9/25/2023 1:39,9/25/2023 1:48,9/25/2023 2:14,completed,18.22,26,27.74,1,27.74,card,1,Monday,2023-09,2023,FALSE,9,1.522502744,No Surge
19407,1550,39,4,2,3/11/2022 21:32,3/11/2022 21:38,3/11/2022 22:43,completed,21.78,65,39.46,1,39.46,card,21,Friday,2022-03,2022,FALSE,6,1.811753903,No Surge
19408,1550,387,35,37,12/31/2023 16:10,12/31/2023 16:19,12/31/2023 17:02,completed,23.99,43,37.49,1,37.49,card,16,Sunday,2023-12,2023,TRUE,9,1.562734473,No Surge
19409,1550,279,6,2,3/15/2024 23:48,3/15/2024 23:51,3/16/2024 0:54,completed,23.02,63,40.42,1.83,73.97,wallet,23,Friday,2024-03,2024,FALSE,3,3.213292789,High Surge
19410,1550,150,5,7,6/18/2022 22:04,6/18/2022 22:14,6/18/2022 22:21,completed,8.47,7,13.22,1.82,24.06,cash,22,Saturday,2022-06,2022,TRUE,10,2.840613932,High Surge
19412,1550,183,1,6,5/8/2022 10:08,5/8/2022 10:11,5/8/2022 10:14,completed,0.5,3,3.65,1,3.65,card,10,Sunday,2022-05,2022,TRUE,3,7.3,No Surge
19413,1550,325,26,25,10/6/2023 21:03,10/6/2023 21:09,10/6/2023 22:03,completed,30.24,54,46.56,1,46.56,cash,21,Friday,2023-10,2023,FALSE,6,1.53968254,No Surge
19414,1550,173,5,4,4/7/2022 18:39,4/7/2022 18:51,4/7/2022 19:28,completed,13.61,37,24.87,2.04,50.73,cash,18,Thursday,2022-04,2022,FALSE,12,3.727406319,High Surge
19415,1550,101,38,37,11/15/2023 16:30,11/15/2023 16:34,11/15/2023 16:59,completed,42.53,25,54.28,1,54.28,cash,16,Wednesday,2023-11,2023,FALSE,4,1.27627557,No Surge
19416,1550,63,24,21,3/12/2024 5:31,3/12/2024 5:36,3/12/2024 6:05,completed,25.74,29,36.61,1,36.61,wallet,5,Tuesday,2024-03,2024,FALSE,5,1.422299922,No Surge
19418,1550,290,40,35,9/29/2022 17:24,9/29/2022 17:29,9/29/2022 18:04,completed,26.53,35,38.68,2.19,84.71,card,17,Thursday,2022-09,2022,FALSE,5,3.192989069,High Surge
19419,1550,275,18,11,5/14/2023 4:36,5/14/2023 4:42,5/14/2023 5:27,completed,37.4,45,52.64,1,52.64,cash,4,Sunday,2023-05,2023,TRUE,6,1.407486631,No Surge
19421,1550,131,33,31,5/18/2023 23:27,5/18/2023 23:35,5/19/2023 0:25,completed,37.2,50,53.42,1,53.42,cash,23,Thursday,2023-05,2023,FALSE,8,1.436021505,No Surge
19422,1550,100,25,29,9/2/2022 9:12,9/2/2022 9:14,9/2/2022 9:51,completed,29.68,37,42.55,1,42.55,card,9,Friday,2022-09,2022,FALSE,2,1.433625337,No Surge
19423,1550,375,18,15,8/16/2023 0:07,8/16/2023 0:17,8/16/2023 0:37,completed,13.84,20,21.72,1,21.72,cash,0,Wednesday,2023-08,2023,FALSE,10,1.569364162,No Surge
19424,1550,158,38,33,11/26/2022 9:02,11/26/2022 9:06,11/26/2022 9:31,completed,17.94,25,27.23,1,27.23,cash,9,Saturday,2022-11,2022,TRUE,4,1.517837235,No Surge
19425,1550,240,39,33,12/18/2023 23:33,12/18/2023 23:42,12/18/2023 23:45,completed,2.7,3,6.07,1,6.07,cash,23,Monday,2023-12,2023,FALSE,9,2.248148148,No Surge
19426,1550,260,7,10,2/13/2024 3:08,2/13/2024 3:18,2/13/2024 3:39,completed,15.08,21,23.29,1,23.29,wallet,3,Tuesday,2024-02,2024,FALSE,10,1.544429708,No Surge
19427,1550,83,5,10,1/5/2023 1:58,1/5/2023 2:09,1/5/2023 2:53,completed,16.02,44,28.92,1,28.92,card,1,Thursday,2023-01,2023,FALSE,11,1.805243446,No Surge
19428,1550,285,29,24,8/31/2023 6:30,8/31/2023 6:35,8/31/2023 7:09,completed,24.49,34,36.24,1,36.24,cash,6,Thursday,2023-08,2023,FALSE,5,1.479787668,No Surge
19429,1551,201,2,10,8/13/2022 19:01,8/13/2022 19:07,8/13/2022 19:39,completed,23.61,32,34.87,1,34.87,cash,19,Saturday,2022-08,2022,TRUE,6,1.476916561,No Surge
19430,1551,163,37,32,1/25/2024 4:43,1/25/2024 4:55,1/25/2024 5:51,completed,22.77,56,38.75,1.17,45.34,card,4,Thursday,2024-01,2024,FALSE,12,1.991216513,Low Surge
19432,1551,393,11,17,10/7/2023 13:25,10/7/2023 13:31,10/7/2023 14:16,completed,25.9,45,39.99,1,39.99,cash,13,Saturday,2023-10,2023,TRUE,6,1.544015444,No Surge
19433,1551,212,40,36,3/9/2023 18:54,3/9/2023 19:01,3/9/2023 19:54,completed,34.28,53,50.81,1.51,76.72,card,18,Thursday,2023-03,2023,FALSE,7,2.238039673,High Surge
19434,1551,135,15,18,9/1/2022 17:59,9/1/2022 18:01,9/1/2022 18:25,completed,21.32,24,30.75,1.72,52.89,wallet,17,Thursday,2022-09,2022,FALSE,2,2.480769231,High Surge
19435,1551,86,18,15,7/24/2023 11:59,7/24/2023 12:10,7/24/2023 12:49,completed,20.53,39,32.88,1,32.88,cash,11,Monday,2023-07,2023,FALSE,11,1.601558695,No Surge
19436,1551,301,31,39,8/18/2022 21:23,8/18/2022 21:27,8/18/2022 22:10,completed,36.79,43,51.57,1,51.57,cash,21,Thursday,2022-08,2022,FALSE,4,1.401739603,No Surge
19437,1551,274,31,38,5/4/2023 8:07,5/4/2023 8:13,5/4/2023 8:59,completed,36.36,46,51.7,2.33,120.46,wallet,8,Thursday,2023-05,2023,FALSE,6,3.312981298,High Surge
19439,1551,162,36,37,12/2/2022 0:55,12/2/2022 1:02,12/2/2022 1:48,completed,23.99,46,38.09,2.48,94.46,cash,0,Friday,2022-12,2022,FALSE,7,3.937473947,High Surge
19440,1551,329,9,8,11/18/2022 0:06,11/18/2022 0:17,11/18/2022 0:21,completed,3.29,4,6.92,2.29,15.85,wallet,0,Friday,2022-11,2022,FALSE,11,4.817629179,High Surge
19442,1552,316,22,21,6/2/2024 23:07,6/2/2024 23:12,6/2/2024 23:48,completed,27.75,36,40.23,1,40.23,card,23,Sunday,2024-06,2024,TRUE,5,1.44972973,No Surge
19443,1552,380,3,5,2/3/2023 9:19,2/3/2023 9:22,2/3/2023 10:26,completed,22.89,64,40.48,1,40.48,card,9,Friday,2023-02,2023,FALSE,3,1.768457842,No Surge
19444,1552,162,38,34,3/21/2023 5:10,3/21/2023 5:14,3/21/2023 6:41,completed,29.26,87,52.09,1,52.09,wallet,5,Tuesday,2023-03,2023,FALSE,4,1.78024607,No Surge
19446,1552,295,24,29,11/28/2023 10:39,11/28/2023 10:49,11/28/2023 11:51,completed,21.65,62,38.72,1,38.72,card,10,Tuesday,2023-11,2023,FALSE,10,1.788452656,No Surge
19447,1552,280,1,7,11/21/2022 4:52,11/21/2022 5:04,11/21/2022 5:14,completed,4.37,10,9.31,1,9.31,wallet,4,Monday,2022-11,2022,FALSE,12,2.130434783,No Surge
19448,1552,191,32,40,4/7/2023 9:44,4/7/2023 9:47,4/7/2023 10:50,completed,34.53,63,53.08,1,53.08,wallet,9,Friday,2023-04,2023,FALSE,3,1.537214017,No Surge
19449,1552,201,1,10,6/5/2022 16:30,6/5/2022 16:41,6/5/2022 17:20,completed,16.09,39,28,1,28,card,16,Sunday,2022-06,2022,TRUE,11,1.740211311,No Surge
19450,1552,245,31,36,11/25/2023 16:05,11/25/2023 16:14,11/25/2023 17:05,completed,28.93,51,44.52,1,44.52,card,16,Saturday,2023-11,2023,TRUE,9,1.538886969,No Surge
19453,1552,321,10,6,7/4/2022 3:29,7/4/2022 3:32,7/4/2022 3:52,completed,14.06,20,21.97,1,21.97,card,3,Monday,2022-07,2022,FALSE,3,1.562588905,No Surge
19455,1552,28,37,36,3/15/2024 3:51,3/15/2024 3:58,3/15/2024 4:47,completed,26.45,49,41.4,1,41.4,cash,3,Friday,2024-03,2024,FALSE,7,1.565217391,No Surge
19456,1552,281,15,17,4/26/2023 8:41,4/26/2023 8:53,4/26/2023 9:00,completed,5.49,7,9.94,2.86,28.43,cash,8,Wednesday,2023-04,2023,FALSE,12,5.178506375,High Surge
19458,1552,361,19,14,3/21/2022 20:26,3/21/2022 20:36,3/21/2022 21:29,completed,20.35,53,35.49,1,35.49,card,20,Monday,2022-03,2022,FALSE,10,1.743980344,No Surge
19459,1552,114,35,31,5/1/2023 13:08,5/1/2023 13:10,5/1/2023 13:38,completed,30.97,28,42.17,1,42.17,cash,13,Monday,2023-05,2023,FALSE,2,1.361640297,No Surge
19460,1552,127,38,39,12/19/2023 21:42,12/19/2023 21:46,12/19/2023 22:06,completed,16.34,20,24.47,1,24.47,cash,21,Tuesday,2023-12,2023,FALSE,4,1.49755202,No Surge
19461,1552,55,40,31,2/7/2024 19:21,2/7/2024 19:27,2/7/2024 19:53,completed,50.58,26,63.34,1.89,119.71,card,19,Wednesday,2024-02,2024,FALSE,6,2.366745749,High Surge
19463,1552,165,3,10,5/8/2022 17:44,5/8/2022 17:49,5/8/2022 18:36,completed,17.77,47,31.45,1,31.45,wallet,17,Sunday,2022-05,2022,TRUE,5,1.769836804,No Surge
19464,1552,359,28,26,1/9/2024 13:08,1/9/2024 13:19,1/9/2024 13:53,completed,21.72,34,33.19,1,33.19,wallet,13,Tuesday,2024-01,2024,FALSE,11,1.528084715,No Surge
19465,1552,349,32,38,1/10/2024 3:22,1/10/2024 3:33,1/10/2024 5:00,completed,30.56,87,53.52,1,53.52,cash,3,Wednesday,2024-01,2024,FALSE,11,1.751308901,No Surge
19466,1552,174,23,29,8/28/2023 21:47,8/28/2023 21:51,8/28/2023 22:26,completed,25.92,35,38.01,1,38.01,card,21,Monday,2023-08,2023,FALSE,4,1.466435185,No Surge
19467,1552,41,27,25,1/23/2022 4:59,1/23/2022 5:05,1/23/2022 5:43,completed,31.24,38,44.46,1,44.46,cash,4,Sunday,2022-01,2022,TRUE,6,1.423175416,No Surge
19468,1552,146,24,26,6/1/2023 0:22,6/1/2023 0:33,6/1/2023 1:02,completed,24.49,29,35.24,1,35.24,cash,0,Thursday,2023-06,2023,FALSE,11,1.438954675,No Surge
19470,1552,30,36,38,7/11/2023 5:13,7/11/2023 5:20,7/11/2023 6:06,completed,18.44,46,31.98,1,31.98,card,5,Tuesday,2023-07,2023,FALSE,7,1.734273319,No Surge
19471,1552,42,30,22,6/13/2022 7:48,6/13/2022 8:00,6/13/2022 8:17,completed,17.43,17,25.07,2,50.14,wallet,7,Monday,2022-06,2022,FALSE,12,2.876649455,High Surge
19472,1552,347,12,20,9/19/2023 16:21,9/19/2023 16:27,9/19/2023 16:42,completed,10.8,15,17.38,1,17.38,cash,16,Tuesday,2023-09,2023,FALSE,6,1.609259259,No Surge
19473,1552,7,35,39,9/9/2022 19:53,9/9/2022 19:56,9/9/2022 20:11,completed,7.71,15,13.98,2.7,37.75,cash,19,Friday,2022-09,2022,FALSE,3,4.896238651,High Surge
19474,1552,322,20,19,9/5/2022 6:09,9/5/2022 6:20,9/5/2022 6:33,completed,10.11,13,16.22,1,16.22,cash,6,Monday,2022-09,2022,FALSE,11,1.604352127,No Surge
19475,1552,243,3,4,3/13/2024 13:36,3/13/2024 13:38,3/13/2024 14:21,completed,21.64,43,34.9,1,34.9,wallet,13,Wednesday,2024-03,2024,FALSE,2,1.612754159,No Surge
19476,1552,59,17,20,9/3/2023 18:21,9/3/2023 18:29,9/3/2023 18:44,completed,6.34,15,12.47,1,12.47,card,18,Sunday,2023-09,2023,TRUE,8,1.966876972,No Surge
19478,1552,87,24,26,4/24/2022 3:12,4/24/2022 3:17,4/24/2022 3:37,completed,17.2,20,25.42,1,25.42,cash,3,Sunday,2022-04,2022,TRUE,5,1.477906977,No Surge
19480,1552,135,15,12,11/8/2023 15:56,11/8/2023 16:06,11/8/2023 16:15,completed,4.9,9,9.69,1,9.69,cash,15,Wednesday,2023-11,2023,FALSE,10,1.97755102,No Surge
19481,1552,68,4,8,6/23/2023 9:26,6/23/2023 9:33,6/23/2023 9:39,completed,7.61,6,12.07,1,12.07,wallet,9,Friday,2023-06,2023,FALSE,7,1.586070959,No Surge
19483,1552,326,38,35,10/12/2022 20:01,10/12/2022 20:05,10/12/2022 20:34,completed,21.21,29,31.63,1,31.63,cash,20,Wednesday,2022-10,2022,FALSE,4,1.491277699,No Surge
19484,1552,210,9,2,3/1/2022 20:08,3/1/2022 20:20,3/1/2022 20:56,completed,28.27,36,40.8,1,40.8,wallet,20,Tuesday,2022-03,2022,FALSE,12,1.443226035,No Surge
19485,1552,17,23,27,8/15/2023 17:15,8/15/2023 17:19,8/15/2023 18:16,completed,26.88,57,43.47,1.62,70.42,card,17,Tuesday,2023-08,2023,FALSE,4,2.619791667,High Surge
19486,1552,365,2,5,4/28/2023 20:43,4/28/2023 20:51,4/28/2023 21:36,completed,31.4,45,46.04,1,46.04,card,20,Friday,2023-04,2023,FALSE,8,1.466242038,No Surge
19487,1552,223,3,4,9/22/2022 9:23,9/22/2022 9:33,9/22/2022 10:32,completed,16.87,59,32.86,1,32.86,cash,9,Thursday,2022-09,2022,FALSE,10,1.947836396,No Surge
19489,1552,275,16,18,4/5/2024 11:27,4/5/2024 11:38,4/5/2024 11:58,completed,13.38,20,21.22,1,21.22,wallet,11,Friday,2024-04,2024,FALSE,11,1.585949178,No Surge
19490,1552,346,28,27,2/4/2024 5:45,2/4/2024 5:53,2/4/2024 6:45,completed,22.43,52,37.57,1,37.57,card,5,Sunday,2024-02,2024,TRUE,8,1.674988854,No Surge
19491,1552,85,23,25,12/21/2023 16:56,12/21/2023 17:06,12/21/2023 17:15,completed,5.68,9,10.55,1,10.55,card,16,Thursday,2023-12,2023,FALSE,10,1.857394366,No Surge
19492,1552,380,3,5,3/1/2024 22:56,3/1/2024 23:07,3/1/2024 23:55,completed,24.81,48,39.39,2.12,83.51,cash,22,Friday,2024-03,2024,FALSE,11,3.365981459,High Surge
19493,1552,51,40,34,4/24/2023 5:38,4/24/2023 5:44,4/24/2023 6:56,completed,36.77,72,57.35,1,57.35,card,5,Monday,2023-04,2023,FALSE,6,1.559695404,No Surge
19494,1552,380,5,8,1/1/2024 14:42,1/1/2024 14:45,1/1/2024 15:02,completed,8.45,17,15.2,1,15.2,card,14,Monday,2024-01,2024,FALSE,3,1.798816568,No Surge
19495,1552,200,34,35,4/16/2022 21:57,4/16/2022 22:00,4/16/2022 22:12,completed,4.75,12,10.12,1,10.12,wallet,21,Saturday,2022-04,2022,TRUE,3,2.130526316,No Surge
19496,1552,232,19,12,12/17/2022 2:29,12/17/2022 2:35,12/17/2022 2:44,completed,1.81,9,6.29,1,6.29,wallet,2,Saturday,2022-12,2022,TRUE,6,3.475138122,No Surge
19497,1552,305,2,1,3/6/2024 14:26,3/6/2024 14:29,3/6/2024 15:14,completed,24.99,45,38.99,1,38.99,card,14,Wednesday,2024-03,2024,FALSE,3,1.56022409,No Surge
19498,1552,249,18,16,5/24/2022 1:41,5/24/2022 1:48,5/24/2022 2:02,completed,9.06,14,15.27,1,15.27,wallet,1,Tuesday,2022-05,2022,FALSE,7,1.685430464,No Surge
19500,1552,19,20,12,11/24/2023 3:36,11/24/2023 3:45,11/24/2023 4:01,completed,11.97,16,18.87,1.43,26.98,cash,3,Friday,2023-11,2023,FALSE,9,2.253968254,Low Surge
19501,1552,365,3,5,2/10/2023 16:37,2/10/2023 16:46,2/10/2023 17:41,completed,22.65,55,38.41,1,38.41,card,16,Friday,2023-02,2023,FALSE,9,1.69580574,No Surge
19502,1552,142,9,6,6/2/2022 16:24,6/2/2022 16:26,6/2/2022 16:30,completed,4.05,4,7.75,1,7.75,wallet,16,Thursday,2022-06,2022,FALSE,2,1.913580247,No Surge
19503,1552,171,36,40,5/7/2022 2:14,5/7/2022 2:22,5/7/2022 3:12,completed,40.92,50,57.51,1,57.51,wallet,2,Saturday,2022-05,2022,TRUE,8,1.40542522,No Surge
19504,1552,399,30,27,2/28/2022 18:12,2/28/2022 18:21,2/28/2022 18:48,completed,16.14,27,25.65,1.97,50.53,card,18,Monday,2022-02,2022,FALSE,9,3.130731103,High Surge
19505,1552,171,33,31,10/6/2023 14:41,10/6/2023 14:48,10/6/2023 15:43,completed,32.43,55,49.17,1,49.17,card,14,Friday,2023-10,2023,FALSE,7,1.516188714,No Surge
19508,1553,169,35,33,2/25/2024 10:43,2/25/2024 10:45,2/25/2024 11:10,completed,9.54,25,17.99,1.22,21.95,cash,10,Sunday,2024-02,2024,TRUE,2,2.300838574,Low Surge
19509,1553,123,16,11,4/3/2024 4:26,4/3/2024 4:38,4/3/2024 5:08,completed,33.45,30,45.3,1,45.3,wallet,4,Wednesday,2024-04,2024,FALSE,12,1.35426009,No Surge
19510,1553,172,36,35,12/6/2023 3:39,12/6/2023 3:48,12/6/2023 4:05,completed,8.08,17,14.79,1,14.79,wallet,3,Wednesday,2023-12,2023,FALSE,9,1.830445545,No Surge
19511,1553,82,28,27,12/12/2022 15:10,12/12/2022 15:13,12/12/2022 16:16,completed,20.73,63,37.9,1,37.9,card,15,Monday,2022-12,2022,FALSE,3,1.82826821,No Surge
19512,1553,289,16,15,7/18/2022 17:59,7/18/2022 18:10,7/18/2022 18:22,completed,5.37,12,10.81,2.3,24.86,card,17,Monday,2022-07,2022,FALSE,11,4.629422719,High Surge
19513,1553,248,12,18,12/27/2023 0:51,12/27/2023 0:57,12/27/2023 1:14,completed,12.82,17,20,1,20,wallet,0,Wednesday,2023-12,2023,FALSE,6,1.560062402,No Surge
19514,1553,74,39,37,3/1/2024 16:24,3/1/2024 16:36,3/1/2024 17:27,completed,19.9,51,34.59,1,34.59,card,16,Friday,2024-03,2024,FALSE,12,1.738190955,No Surge
19516,1553,3,7,8,8/13/2022 3:15,8/13/2022 3:17,8/13/2022 3:20,completed,3.23,3,6.65,1,6.65,wallet,3,Saturday,2022-08,2022,TRUE,2,2.058823529,No Surge
19518,1553,341,20,16,7/13/2022 10:36,7/13/2022 10:44,7/13/2022 11:01,completed,12.44,17,19.58,1,19.58,cash,10,Wednesday,2022-07,2022,FALSE,8,1.573954984,No Surge
19519,1553,282,16,15,5/3/2022 16:12,5/3/2022 16:22,5/3/2022 16:35,completed,4.77,13,10.35,1,10.35,card,16,Tuesday,2022-05,2022,FALSE,10,2.169811321,No Surge
19521,1553,284,17,12,7/2/2023 8:09,7/2/2023 8:17,7/2/2023 8:20,completed,1.58,3,4.84,1,4.84,card,8,Sunday,2023-07,2023,TRUE,8,3.063291139,No Surge
19522,1553,230,8,1,2/18/2022 11:08,2/18/2022 11:10,2/18/2022 11:13,completed,0.84,3,4.02,1,4.02,card,11,Friday,2022-02,2022,FALSE,2,4.785714286,No Surge
19523,1553,110,29,26,4/13/2023 19:48,4/13/2023 19:51,4/13/2023 20:34,completed,27.42,43,41.26,2.81,115.94,cash,19,Thursday,2023-04,2023,FALSE,3,4.228300511,High Surge
19524,1553,61,36,39,2/13/2022 13:41,2/13/2022 13:47,2/13/2022 13:56,completed,8.69,9,13.86,1,13.86,cash,13,Sunday,2022-02,2022,TRUE,6,1.594936709,No Surge
19526,1553,325,30,25,12/26/2023 10:33,12/26/2023 10:44,12/26/2023 11:58,completed,43.46,74,65.11,1,65.11,wallet,10,Tuesday,2023-12,2023,FALSE,11,1.498159227,No Surge
19528,1553,76,35,40,10/31/2023 9:36,10/31/2023 9:42,10/31/2023 11:02,completed,36.98,80,59.18,1,59.18,card,9,Tuesday,2023-10,2023,FALSE,6,1.6003245,No Surge
19529,1554,77,8,4,1/23/2022 4:53,1/23/2022 5:01,1/23/2022 5:18,completed,9.48,17,16.33,1,16.33,card,4,Sunday,2022-01,2022,TRUE,8,1.72257384,No Surge
19530,1555,29,14,19,12/27/2023 13:53,12/27/2023 14:04,12/27/2023 14:38,completed,15.43,34,26.27,1,26.27,wallet,13,Wednesday,2023-12,2023,FALSE,11,1.702527544,No Surge
19531,1555,393,17,12,5/12/2023 6:01,5/12/2023 6:11,5/12/2023 6:18,completed,1.28,7,5.31,1.44,7.65,cash,6,Friday,2023-05,2023,FALSE,10,5.9765625,Low Surge
19532,1555,308,24,22,6/12/2024 4:44,6/12/2024 4:48,6/12/2024 4:57,completed,11.16,9,16.58,1,16.58,cash,4,Wednesday,2024-06,2024,FALSE,4,1.485663082,No Surge
19535,1555,261,4,1,6/16/2024 2:44,6/16/2024 2:47,6/16/2024 3:09,completed,9.84,22,17.72,1.45,25.69,card,2,Sunday,2024-06,2024,TRUE,3,2.610772358,Low Surge
19536,1555,96,40,31,12/15/2022 23:55,12/15/2022 23:57,12/16/2022 0:45,completed,51.59,48,68.85,1,68.85,card,23,Thursday,2022-12,2022,FALSE,2,1.334560961,No Surge
19537,1555,378,39,31,5/26/2022 7:31,5/26/2022 7:36,5/26/2022 8:29,completed,36.88,53,53.67,2.88,154.57,card,7,Thursday,2022-05,2022,FALSE,5,4.191160521,High Surge
19538,1555,209,1,4,6/29/2022 22:19,6/29/2022 22:22,6/29/2022 22:31,completed,7.39,9,12.43,1,12.43,cash,22,Wednesday,2022-06,2022,FALSE,3,1.682002706,No Surge
19539,1555,86,13,11,1/30/2024 12:15,1/30/2024 12:18,1/30/2024 13:13,completed,22.28,55,38.01,1,38.01,wallet,12,Tuesday,2024-01,2024,FALSE,3,1.706014363,No Surge
19540,1555,351,8,9,7/25/2023 15:56,7/25/2023 16:04,7/25/2023 16:08,completed,3.22,4,6.84,1,6.84,wallet,15,Tuesday,2023-07,2023,FALSE,8,2.124223602,No Surge
19541,1555,132,7,3,12/27/2023 14:20,12/27/2023 14:29,12/27/2023 15:26,completed,16.34,57,31.87,1,31.87,cash,14,Wednesday,2023-12,2023,FALSE,9,1.950428397,No Surge
19542,1555,348,3,9,11/7/2023 13:10,11/7/2023 13:14,11/7/2023 14:06,completed,16.07,52,30.58,1,30.58,wallet,13,Tuesday,2023-11,2023,FALSE,4,1.902924704,No Surge
19543,1555,275,14,20,8/7/2023 1:49,8/7/2023 1:55,8/7/2023 2:45,completed,17.93,50,32.22,1,32.22,cash,1,Monday,2023-08,2023,FALSE,6,1.796988288,No Surge
19544,1555,106,6,9,5/3/2023 18:38,5/3/2023 18:45,5/3/2023 18:52,completed,3.44,7,7.68,1.59,12.21,cash,18,Wednesday,2023-05,2023,FALSE,7,3.549418605,High Surge
19545,1555,34,26,27,4/1/2024 17:46,4/1/2024 17:54,4/1/2024 18:22,completed,19.84,28,29.92,2.18,65.23,card,17,Monday,2024-04,2024,FALSE,8,3.287802419,High Surge
19546,1555,223,9,6,5/20/2023 15:31,5/20/2023 15:37,5/20/2023 15:42,completed,3.11,5,6.92,1,6.92,cash,15,Saturday,2023-05,2023,TRUE,6,2.225080386,No Surge
19547,1555,390,29,22,10/18/2023 6:00,10/18/2023 6:09,10/18/2023 6:41,completed,25.63,32,37.09,1,37.09,card,6,Wednesday,2023-10,2023,FALSE,9,1.447132267,No Surge
19548,1555,34,27,29,1/12/2024 2:16,1/12/2024 2:24,1/12/2024 3:16,completed,23.39,52,38.63,1,38.63,card,2,Friday,2024-01,2024,FALSE,8,1.651560496,No Surge
19549,1555,241,40,37,4/15/2024 8:43,4/15/2024 8:55,4/15/2024 9:50,completed,37.22,55,54.44,2.97,161.69,cash,8,Monday,2024-04,2024,FALSE,12,4.344169801,High Surge
19550,1555,123,11,14,3/13/2024 20:15,3/13/2024 20:19,3/13/2024 21:06,completed,25.38,47,39.82,1,39.82,cash,20,Wednesday,2024-03,2024,FALSE,4,1.568951931,No Surge
