payment_id,trip_id,amount,method,status,paid_at
12275,14609,19.78,cash,success,2023-11-12 08:15:54
12276,14611,13.92,card,success,2023-06-23 05:22:49
12277,14613,31.96,card,success,2023-10-13 07:40:52
12278,14614,110.59,wallet,success,2022-02-22 19:55:00
12279,14615,10.87,cash,success,2023-04-10 21:38:14
12280,14617,38.45,wallet,success,2022-05-08 20:22:05
12281,14618,11.74,cash,success,2022-04-11 11:44:45
12282,14619,41.54,wallet,success,2023-07-06 05:46:36
12283,14620,13.72,card,success,2023-11-25 17:40:13
12284,14621,7.26,wallet,success,2023-02-25 16:52:31
12285,14622,16.8,cash,success,2023-01-02 09:26:49
12286,14623,38.07,card,success,2023-09-21 13:53:30
12287,14624,58.8,cash,success,2024-03-01 02:29:07
12288,14625,37.62,card,success,2022-10-23 05:38:12
12289,14627,17.79,cash,success,2024-02-06 20:33:35
12290,14629,53.7,cash,success,2023-02-05 04:31:35
12291,14631,36.28,wallet,success,2023-11-03 12:29:34
12292,14632,65.54,cash,success,2023-03-06 08:47:06
12293,14634,37.81,cash,success,2023-11-01 19:23:36
12294,14635,13.82,wallet,success,2024-01-24 00:29:55
12295,14636,9.22,wallet,success,2024-04-26 12:04:05
12296,14637,96.31,cash,success,2023-02-09 08:09:45
12297,14638,25.64,card,success,2022-09-29 12:15:05
12298,14640,12.4,wallet,success,2023-04-03 09:13:14
12299,14641,32.48,wallet,success,2023-12-24 13:24:42
12300,14642,7.21,cash,success,2022-11-11 16:51:30
12301,14643,85.27,card,success,2022-01-07 01:11:56
12302,14644,9.44,card,success,2022-03-03 00:08:35
12303,14645,36.54,card,success,2023-01-05 13:57:34
12304,14646,21.02,wallet,success,2023-12-10 03:12:21
12305,14647,34.11,cash,success,2023-08-13 17:48:13
12306,14648,17.64,cash,success,2023-11-28 11:56:16
12307,14649,22.92,card,success,2022-11-03 02:21:41
12308,14652,37.94,card,success,2022-12-15 17:44:31
12309,14653,53.78,card,success,2023-07-24 15:24:08
12310,14654,15.97,cash,success,2023-01-07 00:58:12
12311,14655,42.62,card,success,2022-09-29 07:34:16
12312,14656,12.35,card,success,2024-04-15 05:38:06
12313,14657,45.4,wallet,success,2023-11-03 18:20:50
12314,14659,18.65,cash,success,2024-03-29 18:23:03
12315,14661,33.37,cash,success,2023-12-31 21:50:07
12316,14662,55.47,cash,success,2023-04-28 19:17:41
12317,14664,39.39,wallet,success,2022-02-04 15:08:51
12318,14666,11.24,cash,success,2023-06-28 12:09:03
12319,14668,4.78,cash,success,2022-10-29 19:36:06
12320,14670,32.11,card,success,2024-06-04 11:39:06
12321,14671,10.55,cash,success,2023-10-15 02:20:19
12322,14672,35.86,wallet,success,2023-06-24 01:24:54
12323,14673,29.59,card,success,2023-06-17 14:20:26
12324,14674,8.39,wallet,refunded,2022-10-07 04:52:44
12325,14675,30.39,wallet,success,2023-07-11 04:54:27
12326,14676,6.24,cash,success,2022-04-04 17:36:31
12327,14677,45.95,wallet,refunded,2023-05-04 10:59:07
12328,14679,51.3,cash,success,2023-09-24 10:49:25
12329,14680,155.73,card,success,2022-10-28 09:33:27
12330,14681,11.64,wallet,success,2022-06-24 10:57:03
12331,14682,14.59,card,success,2024-05-06 11:51:13
12332,14683,35.7,wallet,success,2023-11-14 12:04:19
12333,14685,36.62,card,success,2023-12-26 22:00:02
12334,14686,10.77,cash,success,2022-12-24 23:35:47
12335,14687,7.17,card,success,2022-01-25 01:14:06
12336,14688,7.22,card,success,2022-02-23 00:26:40
12337,14689,14.23,wallet,success,2023-01-08 15:02:04
12338,14690,38.49,cash,success,2023-03-07 09:02:40
12339,14691,50.44,card,success,2022-11-05 22:02:40
12340,14692,41.46,card,refunded,2022-02-09 21:34:22
12341,14693,99.67,cash,success,2023-10-02 19:37:16
12342,14694,15.14,cash,success,2022-03-20 18:36:11
12343,14696,77.14,cash,success,2022-11-01 08:00:05
12344,14697,27.13,wallet,success,2022-05-14 23:32:13
12345,14698,23.42,wallet,success,2023-11-28 20:40:39
12346,14699,36.58,card,success,2022-12-25 23:00:50
12347,14700,59.14,cash,success,2022-04-28 19:49:29
12348,14702,11.23,card,success,2022-09-03 09:29:08
12349,14703,35.57,wallet,success,2023-07-22 17:07:01
12350,14704,19.52,wallet,success,2022-04-08 01:45:00
12351,14706,35.98,cash,success,2023-07-28 17:18:14
12352,14707,7.3,wallet,success,2022-11-07 08:53:56
12353,14708,96.83,cash,success,2022-03-07 08:55:40
12354,14709,15.02,card,success,2024-04-17 11:10:02
12355,14710,10.33,card,success,2024-01-31 04:02:59
12356,14711,18.78,card,success,2024-05-13 00:12:56
12357,14712,22.71,wallet,success,2024-06-06 18:47:57
12358,14713,79.3,cash,success,2022-10-06 00:28:00
12359,14714,68.55,card,success,2023-11-22 18:54:58
12360,14715,93.58,card,success,2022-12-30 08:23:01
12361,14716,34.87,wallet,success,2023-07-14 21:28:45
12362,14717,77.39,cash,success,2023-07-11 20:12:09
12363,14718,36.33,card,success,2022-03-19 07:14:01
12364,14719,41.63,card,success,2023-07-09 04:20:04
12365,14721,40.02,cash,success,2023-09-15 04:59:02
12366,14722,48.71,cash,success,2022-01-12 11:45:03
12367,14723,33.65,cash,success,2023-04-03 11:15:48
12368,14724,66.66,cash,success,2023-03-15 08:13:19
12369,14725,16.26,card,success,2023-06-30 21:52:00
12370,14726,5.49,cash,failed,2022-03-09 00:31:23
12371,14729,42.33,cash,success,2022-01-30 05:32:49
12372,14730,14.72,cash,failed,2023-02-11 17:12:20
12373,14731,17.66,card,refunded,2024-02-22 09:40:20
12374,14732,46.99,cash,success,2023-06-20 23:08:11
12375,14733,11.42,wallet,success,2022-12-11 17:37:32
12376,14734,20.31,wallet,success,2023-10-21 05:30:48
12377,14735,7.11,cash,success,2024-05-05 08:44:04
12378,14736,40.38,card,success,2022-03-11 06:43:25
12379,14737,10.79,wallet,success,2022-07-31 22:21:38
12380,14738,33.19,card,success,2023-02-02 18:57:23
12381,14739,71.83,cash,success,2024-04-15 19:06:55
12382,14740,39.06,cash,failed,2022-08-31 21:49:42
12383,14741,24.8,cash,success,2022-10-27 05:34:38
12384,14742,25.23,card,success,2024-04-17 00:05:14
12385,14743,64.5,cash,success,2023-05-13 23:49:09
12386,14744,31.74,wallet,success,2022-10-23 13:06:00
12387,14745,34.34,card,success,2023-04-22 15:59:33
12388,14746,22.86,wallet,success,2023-02-12 16:12:12
12389,14747,9.4,cash,success,2022-10-20 06:18:01
12390,14748,137.97,card,success,2022-03-08 19:10:52
12391,14749,37.56,card,success,2024-01-03 10:06:48
12392,14750,3.94,cash,success,2022-01-25 02:18:09
12393,14751,14.04,cash,success,2023-06-06 14:07:16
12394,14752,63.53,wallet,success,2022-06-17 23:18:18
12395,14753,40.33,wallet,success,2022-02-16 04:40:39
12396,14754,29.65,wallet,success,2022-07-15 19:34:50
12397,14755,98.84,cash,success,2022-09-09 23:31:23
12398,14756,120.81,cash,success,2022-03-02 08:41:51
12399,14757,31.83,card,success,2023-09-19 17:56:17
12400,14758,22.71,wallet,success,2023-05-23 20:09:23
12401,14759,70.32,card,success,2022-04-25 21:15:38
12402,14760,61.91,card,success,2022-04-14 18:08:42
12403,14762,22.89,wallet,success,2023-03-15 03:18:23
12404,14763,40.8,card,success,2022-06-30 23:45:07
12405,14765,12.73,wallet,success,2023-01-20 05:09:22
12406,14766,32.34,card,success,2022-07-23 13:57:23
12407,14767,123.78,wallet,success,2022-07-29 18:37:05
12408,14768,27.92,card,success,2024-02-14 03:49:19
12409,14769,43.73,card,success,2022-09-01 15:48:02
12410,14770,70.06,wallet,success,2022-06-08 16:33:46
12411,14771,11.38,wallet,success,2022-02-10 06:50:52
12412,14773,29.67,card,success,2024-04-20 13:11:28
12413,14774,52.61,card,success,2022-04-15 12:00:12
12414,14775,35.88,card,success,2023-05-29 08:11:56
12415,14776,9.87,cash,success,2023-09-24 11:54:36
12416,14777,27.03,card,success,2022-04-08 22:42:39
12417,14778,27.17,cash,success,2023-09-16 20:40:22
12418,14779,10.22,card,success,2022-06-20 03:49:08
12419,14780,35.92,cash,success,2023-05-10 00:47:14
12420,14781,41.63,card,success,2024-05-24 14:00:41
12421,14782,38.08,wallet,success,2023-02-06 12:58:55
12422,14783,34.37,wallet,success,2023-01-03 12:35:57
12423,14784,56.08,cash,success,2022-06-07 16:24:51
12424,14785,37.3,wallet,success,2024-05-05 02:42:00
12425,14786,112.13,cash,success,2022-02-16 08:39:19
12426,14787,16.78,wallet,success,2023-06-06 19:13:32
12427,14789,10.36,cash,success,2023-03-05 04:53:39
12428,14790,42.91,cash,success,2024-03-04 05:04:58
12429,14791,4.08,cash,success,2023-12-30 20:00:17
12430,14792,34.85,cash,success,2023-10-11 06:23:12
12431,14793,56.23,card,success,2022-07-14 16:12:48
12432,14796,42.0,cash,success,2022-08-06 08:20:56
12433,14797,25.57,cash,success,2022-01-18 13:48:52
12434,14798,57.69,cash,success,2022-03-25 21:27:17
12435,14799,12.69,card,success,2023-11-16 14:46:46
12436,14800,116.29,cash,success,2022-12-02 18:28:07
12437,14801,14.04,card,success,2023-08-06 12:51:50
12438,14802,9.44,card,success,2024-04-10 15:08:59
12439,14803,38.52,wallet,success,2023-06-14 22:17:49
12440,14804,9.81,cash,success,2022-05-07 16:36:42
12441,14805,40.02,wallet,success,2024-06-14 13:18:48
12442,14807,48.36,cash,success,2022-05-26 12:43:48
12443,14808,29.47,card,success,2022-04-12 09:18:01
12444,14809,4.37,cash,success,2022-07-25 20:05:19
12445,14810,29.16,card,success,2022-02-17 15:28:54
12446,14811,39.42,cash,success,2023-01-01 12:57:16
12447,14812,31.24,card,success,2022-02-01 14:56:19
12448,14813,34.37,wallet,success,2024-02-04 22:50:11
12449,14814,63.91,wallet,success,2022-01-12 20:08:42
12450,14815,19.83,wallet,success,2023-07-20 07:11:32
12451,14817,21.57,card,success,2022-03-08 11:51:02
12452,14818,20.9,cash,success,2024-05-20 20:40:30
12453,14819,21.84,wallet,success,2022-09-14 23:44:08
12454,14820,47.54,card,failed,2022-03-27 17:15:14
12455,14821,78.37,card,success,2022-07-06 08:30:08
12456,14822,119.89,card,success,2023-01-21 00:38:41
12457,14825,40.52,wallet,success,2023-01-01 23:11:08
12458,14827,47.2,cash,success,2023-08-01 03:10:16
12459,14828,43.71,card,success,2024-01-17 07:01:34
12460,14829,3.65,cash,success,2023-12-20 16:02:43
12461,14831,35.91,card,success,2022-02-14 15:37:12
12462,14832,25.97,wallet,success,2023-03-11 00:25:51
12463,14833,41.44,card,success,2022-03-22 01:18:45
12464,14834,34.64,wallet,success,2024-05-21 15:51:15
12465,14835,51.17,wallet,success,2022-11-24 15:54:15
12466,14836,11.51,cash,success,2023-09-10 06:34:31
12467,14837,39.29,cash,success,2022-02-04 12:03:58
12468,14838,37.7,cash,success,2023-08-05 07:59:55
12469,14840,33.05,card,success,2024-04-27 13:46:17
12470,14841,67.93,card,success,2023-04-08 23:54:40
12471,14842,30.13,card,success,2024-02-18 09:23:06
12472,14843,24.85,wallet,success,2022-08-03 14:17:14
12473,14845,13.1,card,success,2023-07-20 20:39:33
12474,14846,10.01,wallet,success,2023-08-03 03:14:10
12475,14847,8.08,wallet,success,2022-07-28 22:35:34
12476,14848,62.47,card,success,2023-10-29 05:32:23
12477,14849,43.09,cash,success,2023-11-14 17:23:23
12478,14850,18.83,cash,success,2022-08-09 20:31:53
12479,14851,15.4,card,success,2022-09-11 21:32:20
12480,14852,21.25,card,success,2023-06-26 05:41:52
12481,14853,28.61,wallet,failed,2022-04-11 08:52:33
12482,14854,14.61,cash,success,2022-07-23 08:44:23
12483,14855,20.39,wallet,success,2023-06-16 03:27:49
12484,14856,42.71,card,success,2023-06-03 05:06:50
12485,14858,32.99,wallet,success,2024-01-29 16:05:13
12486,14859,5.85,wallet,success,2022-06-02 14:33:21
12487,14860,7.28,cash,success,2022-08-15 19:26:39
12488,14861,19.83,wallet,success,2023-10-25 19:42:44
12489,14862,34.47,card,success,2023-07-03 23:21:52
12490,14863,51.16,cash,success,2023-05-28 03:53:36
12491,14864,39.5,wallet,success,2022-01-30 06:41:08
12492,14865,10.32,card,success,2022-05-12 16:27:49
12493,14866,24.15,wallet,success,2022-03-12 23:47:33
12494,14867,29.1,card,success,2023-11-23 07:49:17
12495,14868,45.47,card,success,2022-04-26 04:55:09
12496,14869,34.73,cash,success,2024-02-06 10:34:47
12497,14870,29.68,wallet,success,2023-05-05 07:32:13
12498,14871,39.39,card,success,2024-06-13 04:03:47
12499,14872,42.45,wallet,success,2022-03-17 23:50:39
12500,14874,16.2,card,success,2022-02-26 15:17:55
12501,14875,26.39,wallet,success,2024-02-19 21:54:16
12502,14876,10.1,wallet,success,2022-10-20 07:04:01
12503,14877,5.96,cash,success,2022-10-04 14:28:31
12504,14878,25.0,card,success,2023-10-07 07:25:47
12505,14879,85.36,card,failed,2023-05-08 09:40:08
12506,14881,9.79,cash,success,2022-11-19 16:54:33
12507,14882,6.71,card,success,2022-02-13 13:53:19
12508,14883,8.31,card,success,2023-04-20 00:10:12
12509,14884,33.69,cash,success,2023-06-03 18:57:23
12510,14885,48.42,cash,success,2023-01-03 00:25:45
12511,14886,6.82,card,success,2022-05-29 15:27:17
12512,14887,10.23,card,success,2024-01-16 06:31:47
12513,14888,38.94,card,success,2022-04-09 15:47:05
12514,14890,11.79,cash,success,2022-10-29 20:06:44
12515,14891,15.38,cash,success,2023-07-28 08:13:34
12516,14892,69.41,cash,success,2022-10-29 12:51:03
12517,14893,32.83,card,success,2024-05-21 17:06:00
12518,14895,7.33,card,success,2023-09-04 23:18:04
12519,14896,116.79,wallet,success,2023-10-13 09:08:39
12520,14897,56.2,wallet,success,2022-07-31 13:55:19
12521,14898,54.44,wallet,success,2024-01-24 22:33:50
12522,14899,8.14,cash,success,2023-04-11 20:33:16
12523,14900,59.48,wallet,success,2024-05-24 12:53:58
12524,14901,34.01,cash,success,2022-11-16 18:33:35
12525,14902,64.95,card,success,2023-10-21 01:05:56
12526,14903,37.57,wallet,success,2022-02-11 10:17:08
12527,14904,12.77,wallet,success,2022-10-29 19:36:14
12528,14906,38.83,card,success,2024-05-23 15:45:53
12529,14907,76.54,card,success,2022-03-16 07:42:51
12530,14908,45.15,wallet,success,2022-01-18 00:07:07
12531,14909,50.62,wallet,refunded,2023-10-08 19:22:59
12532,14910,5.06,card,success,2022-06-15 06:37:36
12533,14911,19.48,card,success,2023-07-20 10:38:28
12534,14912,41.5,wallet,success,2023-10-12 14:50:45
12535,14913,40.96,wallet,success,2023-04-17 15:48:27
12536,14914,9.63,cash,success,2024-06-26 13:33:57
12537,14915,13.27,card,success,2024-05-03 05:59:20
12538,14916,12.22,cash,success,2022-10-27 00:16:14
12539,14917,11.06,card,success,2024-03-25 10:22:33
12540,14918,43.76,wallet,success,2023-01-13 12:56:59
12541,14920,5.29,cash,success,2024-05-04 13:16:15
12542,14921,41.35,cash,success,2022-11-16 20:08:40
12543,14922,17.96,cash,success,2024-01-02 06:42:01
12544,14924,43.52,wallet,success,2023-11-09 14:12:55
12545,14925,35.49,wallet,success,2023-10-04 02:37:15
12546,14926,15.7,cash,success,2023-03-06 22:32:20
12547,14927,43.57,card,success,2023-02-08 23:40:24
12548,14928,98.14,wallet,success,2023-10-23 19:21:36
12549,14929,43.27,cash,success,2024-04-12 16:17:41
12550,14930,43.74,card,success,2023-06-18 05:23:39
12551,14931,8.67,card,success,2022-08-23 14:44:07
12552,14932,57.02,wallet,success,2023-12-17 15:27:38
12553,14934,10.69,cash,success,2023-07-22 00:16:55
12554,14936,9.14,wallet,success,2022-09-02 15:50:15
12555,14937,52.17,wallet,success,2023-02-12 09:14:00
12556,14939,75.98,wallet,success,2022-09-30 02:04:28
12557,14940,46.83,wallet,success,2022-08-10 14:28:47
12558,14941,25.59,wallet,success,2023-10-27 17:49:00
12559,14942,46.37,card,success,2023-11-07 07:23:26
12560,14943,22.0,wallet,success,2023-12-28 16:48:53
12561,14945,32.94,card,refunded,2022-10-14 02:57:26
12562,14946,9.02,card,success,2023-01-03 01:47:27
12563,14949,18.77,wallet,success,2024-04-07 07:35:51
12564,14950,11.3,wallet,success,2022-01-05 12:53:15
12565,14951,8.13,wallet,success,2024-01-24 22:27:17
12566,14952,92.1,wallet,success,2024-04-14 00:12:12
12567,14953,8.81,wallet,success,2023-11-11 04:09:29
12568,14954,9.54,card,success,2023-05-20 05:57:26
12569,14955,14.83,card,success,2022-03-04 12:46:53
12570,14959,45.32,cash,failed,2022-09-13 11:34:14
12571,14961,33.92,cash,success,2024-03-14 21:53:53
12572,14962,89.69,card,success,2022-05-14 23:11:16
12573,14963,37.33,card,failed,2023-12-14 17:45:10
12574,14964,21.54,wallet,success,2022-05-16 00:32:41
12575,14965,53.55,cash,success,2022-11-21 23:46:47
12576,14967,58.96,card,success,2022-07-29 02:15:07
12577,14968,69.45,cash,success,2023-06-17 04:32:31
12578,14969,19.34,wallet,success,2024-02-12 20:36:21
12579,14970,24.12,card,success,2022-02-19 20:40:39
12580,14971,47.69,cash,success,2024-03-11 19:29:47
12581,14972,49.08,wallet,success,2022-10-15 06:11:15
12582,14973,20.65,card,success,2024-06-08 22:23:57
12583,14974,5.79,cash,success,2024-02-16 03:53:59
12584,14975,198.18,card,success,2023-10-11 20:18:32
12585,14976,76.66,wallet,success,2022-09-20 09:47:34
12586,14978,53.75,cash,success,2023-03-21 03:24:06
12587,14979,12.05,wallet,success,2022-07-11 22:09:53
12588,14980,124.46,card,success,2022-05-15 00:23:50
12589,14981,40.84,wallet,success,2023-09-05 08:42:01
12590,14983,19.9,card,failed,2022-08-11 04:19:48
12591,14985,49.58,wallet,success,2023-12-12 23:44:02
12592,14986,68.83,cash,success,2022-10-08 02:09:33
12593,14989,85.14,wallet,success,2024-02-14 18:12:33
12594,14991,6.86,cash,success,2022-02-07 22:45:52
12595,14993,14.17,card,success,2022-08-15 06:28:38
12596,14994,35.19,cash,success,2022-08-24 05:23:06
12597,14995,30.81,cash,success,2022-02-12 22:42:07
12598,14996,10.98,wallet,success,2022-07-29 10:07:59
12599,14997,12.43,cash,success,2024-06-15 18:16:42
12600,14998,36.14,cash,success,2022-07-09 06:38:06
12601,14999,15.53,wallet,success,2023-08-07 20:08:54
12602,15001,31.68,cash,success,2022-09-15 10:02:39
12603,15003,12.54,cash,success,2023-09-05 16:28:16
12604,15004,52.67,cash,success,2023-07-18 13:21:54
12605,15005,6.71,card,success,2023-04-18 23:10:29
12606,15006,39.6,card,success,2023-04-13 10:54:38
12607,15007,4.14,cash,success,2022-06-09 06:33:34
12608,15008,14.33,wallet,success,2024-05-08 11:36:36
12609,15009,16.54,wallet,success,2022-02-14 10:11:50
12610,15010,26.63,cash,success,2024-03-16 14:33:50
12611,15011,56.4,wallet,success,2022-10-04 21:54:34
12612,15012,15.5,card,success,2024-01-04 14:16:52
12613,15014,18.57,wallet,success,2024-05-28 00:22:44
12614,15015,93.64,cash,success,2022-11-28 18:32:21
12615,15016,37.03,wallet,success,2023-05-19 17:07:40
12616,15017,63.43,card,success,2023-06-22 19:20:24
12617,15019,8.23,wallet,success,2023-12-30 09:31:18
12618,15020,32.94,cash,success,2022-08-28 13:38:28
12619,15021,69.79,card,failed,2023-06-27 19:10:32
12620,15025,22.82,wallet,success,2023-02-15 04:53:54
12621,15026,21.33,wallet,success,2022-03-22 02:12:04
12622,15027,32.6,card,success,2022-06-30 11:38:38
12623,15028,9.19,wallet,success,2024-03-26 07:34:43
12624,15029,46.07,cash,success,2023-12-19 16:19:59
12625,15031,15.2,card,success,2023-11-08 08:05:45
12626,15032,58.6,cash,success,2022-02-04 13:35:24
12627,15033,26.84,cash,success,2024-05-28 05:21:56
12628,15035,38.01,cash,success,2024-04-15 22:57:47
12629,15036,85.58,card,success,2023-01-02 09:34:05
12630,15037,35.94,wallet,success,2023-01-01 05:20:54
12631,15038,51.43,wallet,failed,2023-09-22 22:28:58
12632,15039,11.09,card,success,2024-05-05 20:51:51
12633,15040,40.54,cash,success,2022-03-04 17:29:14
12634,15041,21.26,card,success,2022-07-23 09:05:03
12635,15042,43.29,card,success,2024-03-25 13:41:13
12636,15044,17.89,wallet,success,2022-08-06 20:06:09
12637,15045,7.17,card,success,2022-06-16 21:45:58
12638,15046,3.65,wallet,success,2023-11-14 13:48:07
12639,15047,26.87,wallet,success,2023-06-25 22:35:19
12640,15048,17.31,wallet,success,2023-10-28 22:32:18
12641,15049,30.85,card,success,2022-11-15 23:45:32
12642,15050,18.1,cash,success,2024-03-25 10:59:02
12643,15051,45.47,card,success,2022-02-20 14:41:26
12644,15052,29.62,cash,success,2024-01-10 02:24:30
12645,15053,45.0,wallet,success,2024-01-07 09:50:49
12646,15054,12.46,cash,success,2022-09-13 05:08:46
12647,15055,32.36,card,success,2023-06-01 04:45:40
12648,15057,6.86,wallet,success,2024-01-21 21:49:54
12649,15058,53.15,card,success,2023-10-31 08:34:20
12650,15059,122.78,cash,success,2023-06-23 08:36:30
12651,15060,33.84,wallet,success,2024-02-17 02:42:52
12652,15061,39.49,card,success,2023-11-19 05:31:38
12653,15062,8.19,cash,success,2022-07-10 07:20:35
12654,15063,38.72,wallet,success,2022-05-30 19:10:21
12655,15064,45.71,wallet,success,2022-08-09 03:03:10
12656,15066,8.36,cash,success,2022-09-05 11:42:17
12657,15067,81.08,wallet,success,2022-12-16 02:29:28
12658,15068,46.13,wallet,success,2023-11-13 12:06:44
12659,15069,54.58,cash,success,2023-11-16 17:26:32
12660,15070,114.39,cash,success,2022-07-17 00:11:53
12661,15071,113.9,wallet,success,2022-02-28 07:55:54
12662,15072,33.77,wallet,success,2022-08-15 10:11:19
12663,15073,47.71,wallet,success,2024-06-22 08:55:51
12664,15074,80.85,wallet,success,2022-03-26 02:29:26
12665,15075,56.84,cash,success,2023-02-02 11:56:14
12666,15076,20.36,cash,success,2022-11-03 22:00:06
12667,15077,33.4,cash,success,2023-09-04 16:02:07
12668,15078,19.7,card,success,2024-03-10 18:31:48
12669,15079,31.68,wallet,success,2024-03-04 15:58:23
12670,15080,53.66,card,success,2022-01-01 17:39:26
12671,15081,64.98,cash,success,2022-02-22 09:34:46
12672,15082,55.98,cash,success,2022-10-01 19:48:15
12673,15083,58.09,cash,success,2024-02-16 07:08:38
12674,15085,56.15,wallet,success,2022-08-23 07:47:36
12675,15086,20.28,card,success,2023-04-11 14:24:55
12676,15087,23.67,wallet,success,2024-05-29 08:11:35
12677,15088,12.47,card,success,2023-01-17 20:50:06
12678,15089,24.47,cash,success,2024-02-24 20:10:55
12679,15090,49.17,wallet,success,2023-10-30 23:34:37
12680,15091,5.56,card,success,2022-11-29 03:02:49
12681,15092,79.37,cash,success,2022-07-20 20:18:17
12682,15093,26.94,cash,success,2023-03-21 10:50:37
12683,15094,55.54,wallet,success,2022-11-25 23:21:47
12684,15095,165.12,wallet,success,2024-01-19 19:13:28
12685,15096,9.8,wallet,success,2023-05-13 18:14:14
12686,15097,27.48,wallet,success,2023-06-23 04:13:39
12687,15098,61.42,wallet,success,2023-09-10 07:01:17
12688,15099,34.41,card,success,2023-12-24 11:19:35
12689,15101,6.18,cash,success,2022-05-24 06:21:39
12690,15102,90.41,wallet,success,2022-03-26 23:57:01
12691,15103,140.81,card,success,2024-02-15 19:22:27
12692,15104,21.1,wallet,success,2023-10-31 22:36:15
12693,15105,39.31,wallet,success,2022-10-06 00:02:18
12694,15107,10.67,wallet,success,2023-09-23 13:10:24
12695,15108,15.86,cash,success,2024-05-09 01:51:58
12696,15109,7.54,card,success,2022-04-15 04:39:40
12697,15110,5.6,card,success,2023-09-28 03:05:32
12698,15111,6.79,cash,success,2022-12-03 19:15:09
12699,15112,48.55,cash,success,2024-02-18 22:27:06
12700,15113,8.43,card,failed,2024-04-19 14:03:34
12701,15114,42.33,card,success,2023-08-18 06:21:56
12702,15115,21.97,wallet,success,2024-03-22 01:51:45
12703,15116,7.97,wallet,success,2022-01-28 04:56:30
12704,15118,35.87,card,success,2024-04-14 02:33:02
12705,15119,38.71,card,success,2022-04-02 10:46:10
12706,15120,15.71,card,success,2023-12-06 02:01:51
12707,15121,20.84,cash,success,2022-06-05 10:49:30
12708,15122,49.51,cash,success,2022-01-05 01:03:14
12709,15123,26.59,card,success,2024-06-26 11:21:19
12710,15124,13.46,wallet,success,2022-11-30 03:03:32
12711,15125,17.91,cash,success,2023-04-18 23:53:34
12712,15128,3.95,cash,success,2023-06-27 01:15:15
12713,15131,48.16,card,success,2022-10-31 13:51:55
12714,15132,42.95,cash,success,2022-08-05 10:33:31
12715,15133,37.08,cash,success,2024-06-09 11:18:45
12716,15134,45.35,wallet,success,2022-01-17 19:56:59
12717,15135,27.31,cash,success,2022-01-22 20:02:56
12718,15136,32.83,card,success,2024-06-11 23:50:29
12719,15137,5.5,wallet,success,2022-02-21 12:57:28
12720,15138,71.06,cash,success,2024-03-29 01:48:29
12721,15139,12.3,card,success,2024-04-13 03:37:37
12722,15140,43.09,wallet,success,2024-01-21 20:34:56
12723,15141,22.18,cash,success,2022-01-11 16:33:28
12724,15142,17.47,card,success,2023-07-31 03:17:27
12725,15143,78.69,wallet,success,2022-07-04 09:34:07
12726,15145,56.77,card,success,2023-04-01 16:15:16
12727,15146,41.13,wallet,success,2023-07-11 12:16:44
12728,15147,23.51,card,success,2022-02-28 16:13:28
12729,15148,82.48,cash,success,2024-01-05 20:02:56
12730,15149,54.34,card,success,2022-12-20 04:20:59
12731,15150,35.53,wallet,success,2023-05-24 04:07:08
12732,15151,36.99,cash,success,2023-01-27 22:32:47
12733,15152,48.95,wallet,success,2022-01-11 01:18:29
12734,15153,30.68,wallet,success,2023-12-21 14:52:12
12735,15154,12.79,cash,success,2023-10-29 22:51:45
12736,15155,13.79,card,success,2023-01-02 01:47:47
12737,15156,16.43,card,success,2023-09-10 05:46:57
12738,15157,12.39,cash,success,2022-11-13 18:17:07
12739,15158,23.89,cash,success,2023-01-09 23:43:23
12740,15159,39.3,wallet,success,2024-03-09 00:40:14
12741,15160,25.95,card,success,2024-03-26 18:36:01
12742,15161,130.95,card,success,2022-10-07 02:36:26
12743,15162,14.49,card,success,2022-02-23 15:40:17
12744,15163,47.05,wallet,success,2024-06-08 16:55:52
12745,15164,5.38,wallet,success,2023-05-25 06:43:42
12746,15166,30.77,wallet,success,2022-01-31 02:21:41
12747,15168,42.76,card,success,2024-02-25 20:42:30
12748,15169,163.98,wallet,success,2022-09-15 19:27:30
12749,15172,35.17,card,success,2024-03-03 03:07:41
12750,15173,24.17,wallet,success,2023-08-17 17:58:53
12751,15174,38.01,cash,success,2023-09-22 11:31:41
12752,15175,7.21,wallet,success,2023-09-10 17:16:03
12753,15176,101.69,cash,success,2024-05-14 19:43:33
12754,15177,11.63,wallet,success,2022-12-24 07:46:10
12755,15178,46.62,wallet,success,2023-05-21 18:50:25
12756,15179,68.68,cash,success,2022-11-24 18:15:17
12757,15181,40.79,wallet,success,2022-04-08 02:10:20
12758,15183,29.69,card,success,2022-07-14 21:00:41
12759,15185,56.75,card,success,2022-04-15 08:09:18
12760,15186,14.76,card,success,2024-06-12 09:56:51
12761,15187,39.48,card,success,2022-11-17 10:14:42
12762,15188,19.3,cash,success,2022-08-07 10:09:56
12763,15189,48.19,card,success,2023-07-05 06:18:18
12764,15190,26.9,card,success,2023-12-09 18:38:15
12765,15191,17.81,wallet,success,2022-12-19 05:48:55
12766,15192,18.61,cash,success,2024-04-24 19:06:35
12767,15193,56.97,cash,success,2022-10-23 22:07:18
12768,15195,12.28,cash,success,2022-10-25 03:14:39
12769,15196,28.08,cash,success,2023-05-08 03:16:52
12770,15197,7.37,card,success,2022-08-02 02:49:37
12771,15199,15.39,cash,success,2023-05-26 21:16:10
12772,15200,15.82,wallet,success,2023-03-27 14:16:34
