trip_id,rider_id,driver_id,pickup_location_id,dropoff_location_id,requested_at,started_at,completed_at,status,distance_km,duration_mins,base_fare,surge_multiplier,total_fare,payment_method
15972,1288,59,15,17,"2022-09-02 00:21:47","2022-09-02 00:23:47","2022-09-02 00:29:47",completed,6.37,6,10.71,1.61,17.24,wallet
15973,1288,323,22,28,"2022-01-17 07:25:19","2022-01-17 07:31:19","2022-01-17 07:57:19",completed,16.89,26,26.28,1.73,45.46,wallet
15974,1288,163,33,39,"2022-02-14 08:06:29","2022-02-14 08:13:29","2022-02-14 08:16:29",completed,2.91,3,6.3,2.65,16.7,wallet
15975,1288,51,40,33,"2022-03-20 03:36:46","2022-03-20 03:45:46","2022-03-20 04:28:46",completed,20.86,43,34.05,1,34.05,cash
15976,1288,219,18,15,"2023-04-27 04:34:59","2023-04-27 04:43:59","2023-04-27 05:28:59",completed,22.03,45,35.73,1,35.73,card
15977,1288,239,37,39,"2022-03-28 00:35:31","2022-03-28 00:38:31","2022-03-28 01:28:31",completed,20.36,50,34.9,1,34.9,card
15978,1288,343,2,3,"2022-02-26 03:32:04","2022-02-26 03:43:04","2022-02-26 04:12:04",completed,20.38,29,30.72,1,30.72,cash
15979,1288,204,3,2,"2023-09-03 15:53:25","2023-09-03 15:57:25","2023-09-03 16:30:25",completed,21.01,33,32.21,1,32.21,card
15980,1288,90,11,12,"2024-01-20 17:52:51","2024-01-20 17:58:51","2024-01-20 18:32:51",completed,35.58,34,48.44,1,48.44,cash
15981,1288,245,38,31,"2022-08-22 01:56:08","2022-08-22 02:01:08",NULL,cancelled,43.23,42,58.45,1,58.45,wallet
15982,1288,350,30,22,"2022-07-11 05:45:54","2022-07-11 05:56:54","2022-07-11 06:16:54",completed,15.11,20,23.12,1,23.12,wallet
15983,1288,319,9,4,"2022-09-09 13:59:22","2022-09-09 14:04:22","2022-09-09 14:32:22",completed,10.71,28,19.88,1,19.88,cash
15984,1288,171,36,35,"2022-01-28 07:41:31","2022-01-28 07:52:31","2022-01-28 08:07:31",completed,6.54,15,12.69,2.24,28.43,cash
15985,1288,271,3,9,"2023-12-23 22:29:58","2023-12-23 22:33:58","2023-12-23 23:35:58",completed,16.54,62,33.09,1.76,58.24,wallet
15986,1288,255,10,7,"2022-11-13 13:16:01","2022-11-13 13:20:01","2022-11-13 14:13:01",completed,18.22,53,33.14,1,33.14,cash
15987,1288,399,26,21,"2023-03-31 11:05:53","2023-03-31 11:12:53",NULL,cancelled,34.19,39,47.91,1,47.91,wallet
15988,1288,303,22,26,"2022-08-17 14:53:52","2022-08-17 15:05:52","2022-08-17 15:47:52",completed,14.76,42,27.14,1,27.14,wallet
15989,1288,47,25,30,"2023-02-19 09:34:03","2023-02-19 09:36:03","2023-02-19 10:12:03",completed,30.71,36,43.48,1,43.48,wallet
15990,1288,172,33,36,"2023-02-01 08:53:31","2023-02-01 09:05:31","2023-02-01 09:30:31",completed,12.95,25,21.75,2.59,56.33,cash
15991,1288,365,5,6,"2022-12-31 11:25:52","2022-12-31 11:34:52","2022-12-31 11:53:52",completed,10.11,19,17.42,1,17.42,card
15992,1288,137,39,38,"2022-06-07 20:00:14","2022-06-07 20:04:14","2022-06-07 20:31:14",completed,21.56,27,31.62,1,31.62,cash
15993,1288,277,37,36,"2024-02-04 23:40:11","2024-02-04 23:52:11","2024-02-05 00:32:11",completed,28.85,40,42.23,1,42.23,cash
15994,1288,206,22,29,"2023-05-29 09:05:06","2023-05-29 09:16:06","2023-05-29 10:17:06",completed,35.2,61,53.42,1,53.42,cash
15995,1288,118,5,4,"2022-10-28 10:03:20","2022-10-28 10:15:20","2022-10-28 10:58:20",completed,15.08,43,27.69,1,27.69,cash
15996,1288,35,32,33,"2022-06-03 12:42:19","2022-06-03 12:48:19","2022-06-03 13:21:19",completed,13.43,33,23.87,1,23.87,cash
15997,1288,248,19,18,"2023-08-09 19:54:50","2023-08-09 20:06:50",NULL,cancelled,11.12,20,18.73,2.84,53.19,card
15998,1288,165,8,5,"2022-12-23 05:38:31","2022-12-23 05:48:31","2022-12-23 06:09:31",completed,5.95,21,13.25,1.44,19.08,card
15999,1288,220,8,4,"2023-02-12 11:06:49","2023-02-12 11:15:49","2023-02-12 11:34:49",completed,9.6,19,16.86,1,16.86,card
16000,1288,226,39,37,"2023-03-10 14:17:00","2023-03-10 14:20:00","2023-03-10 14:57:00",completed,24.25,37,36.58,1,36.58,cash
16001,1288,335,19,17,"2023-08-17 20:13:39","2023-08-17 20:23:39","2023-08-17 20:26:39",completed,1.39,3,4.63,1,4.63,cash
16002,1288,41,25,27,"2023-01-29 02:30:02","2023-01-29 02:41:02","2023-01-29 03:25:02",completed,31.99,44,46.49,1,46.49,wallet
16003,1288,257,19,16,"2024-06-19 19:45:58","2024-06-19 19:53:58",NULL,cancelled,2.74,3,6.11,2.59,15.82,card
16004,1288,287,34,35,"2022-12-10 15:41:06","2022-12-10 15:44:06",NULL,cancelled,5.91,17,12.4,1,12.4,card
16005,1288,245,32,34,"2022-10-31 14:19:18","2022-10-31 14:28:18","2022-10-31 14:39:18",completed,5.82,11,11.1,1,11.1,cash
16006,1288,290,34,31,"2022-05-21 20:55:08","2022-05-21 20:58:08","2022-05-21 21:23:08",completed,37.9,25,49.19,1,49.19,cash
16007,1288,208,13,17,"2023-08-19 17:16:54","2023-08-19 17:19:54","2023-08-19 17:25:54",completed,3.91,6,8,1,8,wallet
16008,1288,216,20,19,"2023-05-15 00:38:56","2023-05-15 00:43:56","2023-05-15 01:09:56",completed,7.74,26,16.21,1,16.21,wallet
16009,1288,234,25,24,"2022-06-18 20:58:21","2022-06-18 21:10:21","2022-06-18 21:33:21",completed,18.44,23,27.38,1.2,32.86,wallet
16010,1288,35,34,35,"2023-11-12 06:51:50","2023-11-12 06:59:50","2023-11-12 07:14:50",completed,5.89,15,11.98,1,11.98,card
16011,1289,66,35,38,"2024-04-18 20:59:14","2024-04-18 21:04:14","2024-04-18 21:57:14",completed,18.06,53,32.97,1,32.97,cash
16012,1289,314,11,19,"2023-03-18 19:13:58","2023-03-18 19:18:58","2023-03-18 19:59:58",completed,28.01,41,41.51,1,41.51,wallet
16013,1289,369,3,9,"2023-07-11 13:55:01","2023-07-11 13:59:01","2023-07-11 14:43:01",completed,20.99,44,34.39,1,34.39,cash
16014,1289,299,31,32,"2023-12-10 23:37:41","2023-12-10 23:41:41","2023-12-11 00:28:41",completed,29.55,47,44.41,1,44.41,wallet
16015,1289,369,10,7,"2022-08-30 07:45:29","2022-08-30 07:49:29","2022-08-30 08:03:29",completed,12.4,14,18.94,1.68,31.82,card
16016,1289,334,18,15,"2022-08-31 07:27:39","2022-08-31 07:39:39","2022-08-31 08:08:39",completed,13.16,29,22.78,1.96,44.65,wallet
16017,1289,199,20,14,"2023-08-03 17:44:29","2023-08-03 17:56:29",NULL,cancelled,17.54,29,27.59,1.55,42.76,cash
16018,1289,314,13,16,"2024-06-22 09:33:32","2024-06-22 09:41:32","2024-06-22 10:06:32",completed,7.74,25,16.01,1,16.01,cash
16019,1289,374,10,2,"2024-05-13 20:07:41","2024-05-13 20:19:41","2024-05-13 21:20:41",completed,24.81,61,41.99,1,41.99,cash
16020,1289,88,24,27,"2022-09-12 15:42:06","2022-09-12 15:45:06","2022-09-12 15:53:06",completed,2.19,8,6.51,1,6.51,wallet
16021,1289,254,16,13,"2024-03-22 14:03:11","2024-03-22 14:10:11",NULL,in_progress,6.43,18,13.17,1,13.17,card
16022,1289,70,11,13,"2023-03-24 01:19:39","2023-03-24 01:28:39","2023-03-24 02:16:39",completed,26.13,48,40.84,2.93,119.66,cash
16023,1289,349,31,37,"2022-10-07 18:57:43","2022-10-07 19:02:43",NULL,cancelled,43.49,50,60.34,1.92,115.85,cash
16024,1289,270,28,30,"2023-09-19 21:19:07","2023-09-19 21:25:07","2023-09-19 22:39:07",completed,37.06,74,58.07,1,58.07,card
16025,1289,350,22,21,"2023-02-02 02:26:38","2023-02-02 02:30:38","2023-02-02 03:12:38",completed,26.42,42,39.96,1.18,47.15,card
16026,1289,301,32,33,"2023-04-07 23:33:36","2023-04-07 23:41:36","2023-04-08 00:09:36",completed,13.17,28,22.59,1.81,40.89,card
16027,1289,124,22,21,"2022-05-26 15:58:40","2022-05-26 16:02:40","2022-05-26 16:51:40",completed,24.06,49,38.77,1,38.77,card
16028,1289,251,28,29,"2023-03-28 01:16:24","2023-03-28 01:20:24","2023-03-28 02:08:24",completed,27.77,48,42.65,1.2,51.18,card
16029,1289,211,15,18,"2022-02-09 22:33:59","2022-02-09 22:45:59","2022-02-09 23:17:59",completed,17.69,32,28.36,1,28.36,cash
16030,1289,279,7,9,"2023-02-24 02:50:20","2023-02-24 02:58:20","2023-02-24 03:26:20",completed,9.13,28,18.14,1,18.14,cash
16031,1289,66,31,33,"2023-08-07 23:24:53","2023-08-07 23:26:53","2023-08-08 00:08:53",completed,33.77,42,48.05,1,48.05,cash
16032,1289,153,21,23,"2022-03-13 17:19:58","2022-03-13 17:30:58","2022-03-13 18:03:58",completed,21.55,33,32.81,1,32.81,wallet
16033,1290,25,1,10,"2024-04-22 03:51:30","2024-04-22 04:00:30","2024-04-22 04:52:30",completed,17.62,52,32.28,1.46,47.13,cash
16034,1290,337,36,38,"2023-06-17 06:13:51","2023-06-17 06:17:51","2023-06-17 07:12:51",completed,29.16,55,45.58,1,45.58,cash
16035,1290,251,27,25,"2022-02-27 16:07:34","2022-02-27 16:17:34","2022-02-27 16:59:34",completed,34.29,42,48.62,1,48.62,cash
16036,1290,190,22,25,"2022-08-10 17:38:16","2022-08-10 17:40:16","2022-08-10 18:27:16",completed,17.04,47,30.64,1.67,51.17,card
16037,1290,387,38,36,"2022-08-20 09:10:09","2022-08-20 09:16:09","2022-08-20 10:18:09",completed,24.35,62,41.69,1,41.69,wallet
16038,1290,142,3,4,"2022-06-25 12:37:57","2022-06-25 12:40:57","2022-06-25 13:11:57",completed,20.79,31,31.57,1,31.57,card
16039,1290,181,2,8,"2022-04-17 09:43:13","2022-04-17 09:55:13","2022-04-17 10:55:13",completed,29.92,60,47.41,1,47.41,wallet
16040,1290,36,3,4,"2023-04-06 03:45:06","2023-04-06 03:52:06","2023-04-06 04:50:06",completed,15.3,58,30.93,1,30.93,wallet
16041,1290,54,26,27,"2022-09-17 06:38:03","2022-09-17 06:44:03","2022-09-17 07:18:03",completed,15.7,34,26.57,1,26.57,wallet
16042,1290,214,26,29,"2023-04-07 09:32:52","2023-04-07 09:40:52","2023-04-07 10:40:52",completed,31.81,60,49.49,1,49.49,card
16043,1290,285,30,27,"2022-05-14 23:14:46","2022-05-14 23:17:46",NULL,cancelled,15.11,25,24.12,2.06,49.69,card
16044,1290,9,17,18,"2023-02-09 04:17:29","2023-02-09 04:22:29","2023-02-09 04:42:29",completed,14.24,20,22.16,1,22.16,card
16045,1290,146,29,21,"2022-11-28 00:40:09","2022-11-28 00:44:09",NULL,cancelled,19.57,25,29.03,1,29.03,card
16046,1290,241,31,38,"2022-12-17 19:11:40","2022-12-17 19:18:40","2022-12-17 20:09:40",completed,44.55,51,61.71,1,61.71,wallet
16047,1290,36,5,1,"2023-02-14 20:12:20","2023-02-14 20:19:20","2023-02-14 20:41:20",completed,8.71,22,16.48,1,16.48,cash
16048,1290,304,33,39,"2023-02-27 20:08:45","2023-02-27 20:15:45","2023-02-27 20:22:45",completed,2.63,7,6.79,1.11,7.54,wallet
16049,1290,6,35,31,"2023-04-22 08:16:58","2023-04-22 08:22:58","2023-04-22 09:26:58",completed,29.95,64,48.25,1,48.25,wallet
16050,1290,172,34,38,"2023-09-29 04:37:35","2023-09-29 04:48:35","2023-09-29 05:16:35",completed,20.86,28,31.05,1,31.05,card
16051,1290,312,5,10,"2022-08-20 12:13:35","2022-08-20 12:21:35","2022-08-20 12:40:35",completed,15.36,19,23.2,1,23.2,wallet
16052,1290,171,35,36,"2022-08-27 02:07:52","2022-08-27 02:16:52","2022-08-27 02:21:52",completed,7.14,5,11.35,1,11.35,wallet
16053,1290,252,8,5,"2023-10-24 13:51:15","2023-10-24 13:55:15","2023-10-24 14:14:15",completed,7.77,19,14.85,1.27,18.86,wallet
16054,1290,313,18,14,"2023-11-20 23:05:34","2023-11-20 23:12:34",NULL,cancelled,24.42,41,37.56,1,37.56,wallet
16055,1290,54,24,23,"2022-05-20 16:02:14","2022-05-20 16:11:14","2022-05-20 16:49:14",completed,21.6,38,33.86,1,33.86,cash
16056,1290,100,24,27,"2022-08-05 14:24:01","2022-08-05 14:34:01","2022-08-05 14:44:01",completed,3.16,10,7.98,1,7.98,cash
16057,1290,315,35,37,"2024-06-20 18:01:10","2024-06-20 18:04:10","2024-06-20 18:52:10",completed,23.79,48,38.27,2.72,104.09,cash
16058,1290,151,5,4,"2024-05-01 06:36:54","2024-05-01 06:45:54",NULL,cancelled,13.74,18,21.21,1,21.21,cash
16059,1291,72,16,14,"2023-05-23 19:52:28","2023-05-23 19:59:28","2023-05-23 20:45:28",completed,20.63,46,34.39,1.95,67.06,cash
16060,1291,370,17,20,"2024-03-21 11:24:37","2024-03-21 11:28:37","2024-03-21 11:47:37",completed,8.63,19,15.79,1,15.79,wallet
16061,1291,3,6,3,"2022-08-26 03:50:59","2022-08-26 03:52:59","2022-08-26 04:55:59",completed,22.86,63,40.25,1,40.25,wallet
16062,1291,272,10,6,"2023-10-24 21:24:30","2023-10-24 21:29:30","2023-10-24 21:45:30",completed,15.67,16,22.94,1,22.94,card
16063,1291,98,22,26,"2023-04-06 09:08:31","2023-04-06 09:19:31","2023-04-06 09:51:31",completed,14.38,32,24.72,1,24.72,wallet
16064,1291,354,24,23,"2024-05-28 17:22:22","2024-05-28 17:34:22",NULL,in_progress,20.06,25,29.57,1.97,58.25,cash
16065,1291,261,8,7,"2022-08-26 20:34:41","2022-08-26 20:45:41","2022-08-26 20:51:41",completed,3.51,6,7.56,1,7.56,wallet
16066,1291,362,17,19,"2023-02-16 23:08:35","2023-02-16 23:12:35",NULL,cancelled,1.89,3,5.18,1,5.18,cash
16067,1291,195,13,18,"2022-12-25 21:15:24","2022-12-25 21:19:24","2022-12-25 21:54:24",completed,21.14,35,32.75,1,32.75,wallet
16068,1291,249,16,15,"2023-05-06 17:45:18","2023-05-06 17:56:18",NULL,cancelled,6.01,10,11.11,1,11.11,wallet
16069,1291,267,5,1,"2022-09-02 11:06:17","2022-09-02 11:18:17","2022-09-02 11:39:17",completed,8.34,21,15.87,1,15.87,card
16070,1291,362,20,19,"2022-02-27 23:26:14","2022-02-27 23:36:14","2022-02-27 23:55:14",completed,7.52,19,14.57,1,14.57,wallet
16071,1291,171,34,36,"2022-08-08 03:40:13","2022-08-08 03:51:13","2022-08-08 04:22:13",completed,14.8,31,24.98,1,24.98,cash
16072,1291,307,5,2,"2023-04-16 19:05:25","2023-04-16 19:12:25",NULL,cancelled,25.05,53,40.66,1,40.66,card
16073,1291,110,29,21,"2022-04-10 20:59:32","2022-04-10 21:06:32","2022-04-10 21:38:32",completed,27.3,32,38.93,1,38.93,card
16074,1292,286,9,5,"2023-09-30 20:51:42","2023-09-30 21:00:42","2023-09-30 21:09:42",completed,4.53,9,9.28,1,9.28,wallet
16075,1292,93,2,1,"2023-10-04 14:57:44","2023-10-04 15:07:44","2023-10-04 15:46:44",completed,29.09,39,42.3,1,42.3,card
16076,1292,298,4,2,"2023-05-23 02:02:03","2023-05-23 02:12:03","2023-05-23 03:15:03",completed,26.78,63,44.56,1,44.56,wallet
16077,1292,171,34,39,"2022-01-09 19:23:11","2022-01-09 19:25:11","2022-01-09 19:28:11",completed,5.3,3,8.93,1,8.93,card
16078,1292,345,7,2,"2022-05-23 23:22:08","2022-05-23 23:27:08","2022-05-24 00:03:08",completed,25.53,36,37.78,1,37.78,wallet
16079,1292,15,10,2,"2022-10-17 18:10:27","2022-10-17 18:18:27",NULL,cancelled,22.08,43,35.39,2.33,82.46,cash
16080,1292,274,40,33,"2022-10-27 03:47:23","2022-10-27 03:52:23","2022-10-27 04:19:23",completed,20.71,27,30.68,1,30.68,wallet
16081,1292,131,39,37,"2023-04-05 00:23:37","2023-04-05 00:30:37","2023-04-05 01:09:37",completed,22.86,39,35.45,1,35.45,card
16082,1292,396,29,30,"2024-06-21 00:49:02","2024-06-21 00:56:02","2024-06-21 01:44:02",completed,40.1,48,56.21,2.27,127.6,cash
16083,1292,32,18,16,"2022-01-05 11:12:32","2022-01-05 11:21:32","2022-01-05 11:46:32",completed,12.26,25,20.99,1,20.99,cash
16084,1292,186,40,32,"2022-09-26 15:34:01","2022-09-26 15:38:01","2022-09-26 17:03:01",completed,29,85,51.4,1,51.4,card
16085,1292,7,40,33,"2022-04-13 14:06:24","2022-04-13 14:16:24","2022-04-13 14:49:24",completed,26.87,33,38.66,1,38.66,cash
16086,1292,177,37,33,"2023-02-06 08:53:06","2023-02-06 09:00:06","2023-02-06 09:28:06",completed,24.68,28,35.25,1.81,63.8,cash
16087,1292,253,29,23,"2022-02-20 08:30:09","2022-02-20 08:36:09","2022-02-20 09:55:09",completed,37.99,79,60.09,1,60.09,card
16088,1292,32,17,16,"2024-06-09 04:00:39","2024-06-09 04:12:39","2024-06-09 04:16:39",completed,2.83,4,6.41,1,6.41,card
16089,1292,7,38,31,"2024-06-18 21:27:57","2024-06-18 21:39:57","2024-06-18 22:23:57",completed,35.9,44,50.79,1,50.79,cash
16090,1292,34,29,30,"2023-06-07 02:04:13","2023-06-07 02:15:13","2023-06-07 02:45:13",completed,24.62,30,35.58,1,35.58,card
16091,1292,188,35,33,"2023-02-19 06:26:28","2023-02-19 06:31:28","2023-02-19 06:48:28",completed,11.09,17,18.1,1,18.1,wallet
16092,1292,48,33,31,"2023-11-17 05:14:48","2023-11-17 05:26:48","2023-11-17 06:12:48",completed,36.78,46,52.16,1,52.16,wallet
16093,1292,359,30,23,"2023-10-17 06:58:09","2023-10-17 07:02:09","2023-10-17 07:43:09",completed,36.81,41,51.19,1,51.19,card
16094,1292,80,7,3,"2022-02-04 20:25:16","2022-02-04 20:36:16","2022-02-04 21:06:16",completed,15.12,30,25.13,1,25.13,wallet
16095,1292,96,40,34,"2024-01-01 16:43:02","2024-01-01 16:45:02",NULL,in_progress,37.12,63,55.93,1,55.93,cash
16096,1292,288,32,33,"2022-02-09 11:18:01","2022-02-09 11:21:01","2022-02-09 11:42:01",completed,12.75,21,20.73,1,20.73,wallet
16097,1292,287,37,35,"2023-02-13 13:18:38","2023-02-13 13:28:38","2023-02-13 13:56:38",completed,17.76,28,27.64,1,27.64,cash
16098,1292,92,22,28,"2022-07-13 04:40:26","2022-07-13 04:42:26","2022-07-13 05:31:26",completed,16.39,49,30.33,1,30.33,wallet
16099,1293,238,8,1,"2024-06-20 09:44:33","2024-06-20 09:52:33","2024-06-20 09:56:33",completed,1.08,4,4.49,1,4.49,wallet
16100,1293,35,32,38,"2023-01-31 17:50:22","2023-01-31 18:02:22","2023-01-31 18:29:22",completed,26.11,27,36.62,2.34,85.69,cash
16101,1293,308,30,22,"2024-03-09 08:52:37","2024-03-09 08:57:37",NULL,cancelled,21.53,62,38.58,1,38.58,card
16102,1293,184,8,3,"2022-03-17 18:35:20","2022-03-17 18:42:20","2022-03-17 19:17:20",completed,21.63,35,33.29,1.54,51.27,card
16103,1293,319,2,1,"2024-02-28 04:41:23","2024-02-28 04:45:23","2024-02-28 05:45:23",completed,25.89,60,42.98,1,42.98,cash
16104,1293,319,9,1,"2022-03-10 12:18:40","2022-03-10 12:22:40","2022-03-10 12:35:40",completed,4.2,13,9.72,1,9.72,cash
16105,1293,265,16,11,"2022-10-06 22:08:43","2022-10-06 22:18:43","2022-10-06 23:20:43",completed,28.14,62,45.85,1,45.85,wallet
16106,1293,341,15,16,"2023-09-25 22:23:46","2023-09-25 22:25:46","2023-09-25 22:36:46",completed,5.56,11,10.82,1,10.82,cash
16107,1293,102,31,38,"2023-08-23 15:38:33","2023-08-23 15:50:33","2023-08-23 16:46:33",completed,36.21,56,53.53,1,53.53,wallet
16108,1293,193,2,7,"2023-10-12 10:32:34","2023-10-12 10:34:34","2023-10-12 11:17:34",completed,27.69,43,41.56,1,41.56,wallet
16109,1293,234,27,29,"2022-06-09 02:36:43","2022-06-09 02:44:43",NULL,cancelled,16.61,32,27.17,1,27.17,card
16110,1293,127,39,34,"2022-04-06 00:43:54","2022-04-06 00:53:54","2022-04-06 01:06:54",completed,5.21,13,10.83,1,10.83,wallet
16111,1293,236,18,19,"2023-03-27 07:14:13","2023-03-27 07:26:13",NULL,cancelled,9.42,25,17.86,1.64,29.29,card
16112,1293,378,37,35,"2024-06-24 10:46:29","2024-06-24 10:54:29","2024-06-24 11:39:29",completed,19.16,45,32.58,1,32.58,wallet
16113,1293,139,28,22,"2023-12-24 05:55:58","2023-12-24 06:03:58","2023-12-24 06:29:58",completed,12.4,26,21.34,1,21.34,wallet
16114,1293,247,13,14,"2024-04-14 11:30:03","2024-04-14 11:38:03","2024-04-14 12:12:03",completed,15.92,34,26.81,1,26.81,wallet
16115,1293,280,1,3,"2022-03-04 13:53:40","2022-03-04 14:03:40","2022-03-04 14:29:40",completed,16.94,26,26.33,1,26.33,cash
16116,1293,388,2,4,"2023-08-27 18:45:04","2023-08-27 18:50:04","2023-08-27 19:47:04",completed,25.06,57,41.47,1,41.47,card
16117,1293,322,18,19,"2024-02-16 21:06:55","2024-02-16 21:08:55","2024-02-16 21:24:55",completed,11.66,16,18.53,1,18.53,wallet
16118,1293,68,6,4,"2023-10-05 00:11:49","2023-10-05 00:14:49","2023-10-05 00:29:49",completed,5.93,15,12.02,1,12.02,wallet
16119,1293,108,4,6,"2022-01-08 12:32:42","2022-01-08 12:38:42","2022-01-08 12:55:42",completed,9.14,17,15.95,1,15.95,wallet
16120,1294,329,7,4,"2024-04-27 03:06:58","2024-04-27 03:11:58","2024-04-27 03:24:58",completed,5.61,13,11.27,1,11.27,card
16121,1295,112,12,11,"2022-06-14 05:13:50","2022-06-14 05:21:50","2022-06-14 05:52:50",completed,30.78,31,42.56,1,42.56,cash
16122,1295,12,12,14,"2022-04-29 23:31:41","2022-04-29 23:39:41",NULL,cancelled,24.38,50,39.32,2.08,81.79,wallet
16123,1295,290,40,36,"2022-08-13 20:45:54","2022-08-13 20:49:54","2022-08-13 22:27:54",completed,37.53,98,63.38,1,63.38,cash
16124,1295,303,26,23,"2022-10-28 19:54:32","2022-10-28 20:04:32","2022-10-28 20:53:32",completed,23.5,49,38.15,1.72,65.62,cash
16125,1296,102,33,37,"2023-03-19 15:38:53","2023-03-19 15:41:53","2023-03-19 16:36:53",completed,25.16,55,41.18,1,41.18,wallet
16126,1296,126,19,18,"2024-02-19 22:34:06","2024-02-19 22:39:06","2024-02-19 22:58:06",completed,15.52,19,23.37,1,23.37,cash
16127,1296,147,39,34,"2024-01-26 22:41:38","2024-01-26 22:46:38","2024-01-26 22:53:38",completed,6.43,7,10.97,1.82,19.97,wallet
16128,1296,241,32,40,"2022-10-23 07:27:40","2022-10-23 07:31:40","2022-10-23 08:03:40",completed,25.99,32,37.49,1,37.49,cash
16129,1296,217,8,1,"2023-07-28 05:45:38","2023-07-28 05:53:38","2023-07-28 05:56:38",completed,1.01,3,4.21,1,4.21,wallet
16130,1296,32,12,20,"2024-04-21 01:30:04","2024-04-21 01:34:04","2024-04-21 01:52:04",completed,10.29,18,17.42,1.29,22.47,wallet
16131,1296,348,4,2,"2023-07-12 20:59:03","2023-07-12 21:07:03",NULL,cancelled,26.42,35,38.56,1,38.56,cash
16132,1296,343,9,1,"2022-02-19 18:35:06","2022-02-19 18:43:06","2022-02-19 18:46:06",completed,2.82,3,6.2,1,6.2,cash
16133,1296,191,40,35,"2024-02-21 11:41:51","2024-02-21 11:44:51","2024-02-21 12:44:51",completed,30.27,60,47.8,1,47.8,card
16134,1296,69,16,13,"2022-12-30 16:51:38","2022-12-30 17:02:38","2022-12-30 17:20:38",completed,9.13,18,16.14,1,16.14,cash
16135,1296,32,12,18,"2023-04-18 19:30:04","2023-04-18 19:40:04","2023-04-18 19:53:04",completed,10.18,13,16.3,1.87,30.48,card
16136,1296,220,1,7,"2022-04-03 12:59:26","2022-04-03 13:04:26","2022-04-03 13:08:26",completed,3.6,4,7.26,1,7.26,wallet
16137,1296,132,2,10,"2022-09-01 12:52:54","2022-09-01 12:54:54","2022-09-01 13:41:54",completed,21.02,47,35.02,1,35.02,wallet
16138,1296,115,28,29,"2023-07-29 06:45:51","2023-07-29 06:50:51","2023-07-29 07:19:51",completed,26.09,29,37,1,37,card
16139,1296,91,19,14,"2022-01-30 06:05:37","2022-01-30 06:12:37","2022-01-30 06:55:37",completed,15.5,43,28.15,1,28.15,wallet
16140,1296,343,5,7,"2022-01-28 00:06:19","2022-01-28 00:15:19","2022-01-28 00:27:19",completed,13.12,12,19.33,2.12,40.98,wallet
16141,1296,2,29,23,"2022-07-03 04:59:43","2022-07-03 05:04:43","2022-07-03 06:10:43",completed,27.99,66,46.49,1,46.49,card
16142,1296,387,40,34,"2023-11-08 01:38:47","2023-11-08 01:44:47","2023-11-08 02:25:47",completed,25.48,41,38.73,1,38.73,cash
16143,1296,33,24,28,"2023-10-18 18:50:53","2023-10-18 18:58:53","2023-10-18 19:31:53",completed,17.73,33,28.6,2.86,81.8,cash
16144,1296,49,32,31,"2024-04-10 23:13:49","2024-04-10 23:22:49","2024-04-11 00:14:49",completed,35.59,52,52.05,1,52.05,wallet
16145,1296,319,10,6,"2023-10-19 14:42:18","2023-10-19 14:52:18","2023-10-19 15:10:18",completed,10.56,18,17.72,1,17.72,wallet
16146,1296,156,37,33,"2022-06-22 02:12:27","2022-06-22 02:18:27",NULL,cancelled,22.12,43,35.43,1,35.43,cash
16147,1296,3,1,8,"2022-09-20 14:42:31","2022-09-20 14:46:31","2022-09-20 14:49:31",completed,1.02,3,4.22,1,4.22,wallet
16148,1296,312,7,5,"2023-12-07 19:49:05","2023-12-07 19:58:05","2023-12-07 20:15:05",completed,9.35,17,16.19,1.83,29.63,cash
16149,1296,238,3,6,"2022-09-30 07:02:30","2022-09-30 07:08:30","2022-09-30 07:58:30",completed,19.32,50,33.75,2.35,79.31,wallet
16150,1296,331,39,31,"2023-06-04 21:02:58","2023-06-04 21:08:58","2023-06-04 22:12:58",completed,38.95,64,58.15,1,58.15,card
16151,1296,13,40,39,"2022-05-09 01:37:25","2022-05-09 01:39:25",NULL,cancelled,30.06,57,46.97,1,46.97,cash
16152,1296,311,4,10,"2023-06-17 19:34:32","2023-06-17 19:41:32","2023-06-17 20:08:32",completed,20.67,27,30.64,1,30.64,cash
16153,1296,238,4,7,"2024-06-06 18:08:32","2024-06-06 18:11:32","2024-06-06 18:20:32",completed,5.47,9,10.32,1.79,18.47,cash
16154,1297,152,17,20,"2023-06-17 12:46:32","2023-06-17 12:52:32","2023-06-17 12:58:32",completed,7.15,6,11.57,1,11.57,cash
16155,1297,272,2,4,"2022-01-31 12:27:00","2022-01-31 12:34:00","2022-01-31 13:24:00",completed,24.46,50,39.41,1,39.41,card
16156,1297,31,32,40,"2023-05-22 07:30:25","2023-05-22 07:38:25","2023-05-22 09:22:25",completed,42.11,104,69.62,2.6,181.01,cash
16157,1297,307,7,9,"2024-05-30 06:58:07","2024-05-30 07:08:07","2024-05-30 07:16:07",completed,5.5,8,10.15,1,10.15,wallet
16158,1297,282,15,11,"2024-05-29 06:06:55","2024-05-29 06:10:55","2024-05-29 06:37:55",completed,23.18,27,33.4,1,33.4,cash
16159,1298,2,25,21,"2023-09-21 08:13:00","2023-09-21 08:16:00","2023-09-21 09:02:00",completed,24.12,46,38.23,1.74,66.52,cash
16160,1298,10,34,36,"2022-03-12 07:36:51","2022-03-12 07:43:51","2022-03-12 08:00:51",completed,12.99,17,20.19,1,20.19,cash
