trip_id,rider_id,driver_id,pickup_location_id,dropoff_location_id,requested_at,started_at,completed_at,status,distance_km,duration_mins,base_fare,surge_multiplier,total_fare,payment_method,hour,day_of_week,month,year,is_weekend,wait_time_mins,fare_per_km,surge_tier,fare_bucket
15804,1271,372,20,12,2022-09-13 11:51:20,2022-09-13 11:53:20,2022-09-13 12:02:20,completed,9.66,9,14.93,1.0,14.93,card,11,Tuesday,2022-09,2022,False,2.0,1.5455486542443064,No Surge,$10–$25
15805,1271,308,29,25,2023-07-14 14:56:58,2023-07-14 15:08:58,2023-07-14 15:42:58,completed,31.05,34,43.45,1.0,43.45,wallet,14,Friday,2023-07,2023,False,12.0,1.3993558776167472,No Surge,$25–$50
15807,1272,377,11,14,2022-10-16 00:14:14,2022-10-16 00:18:14,2022-10-16 01:08:14,completed,33.01,50,48.81,1.0,48.81,card,0,Sunday,2022-10,2022,True,4.0,1.4786428355043928,No Surge,$25–$50
15809,1274,236,14,18,2024-01-24 11:03:03,2024-01-24 11:13:03,2024-01-24 12:12:03,completed,22.99,59,39.59,1.0,39.59,card,11,Wednesday,2024-01,2024,False,10.0,1.7220530665506744,No Surge,$25–$50
15811,1275,290,31,39,2023-11-25 13:23:09,2023-11-25 13:26:09,2023-11-25 14:09:09,completed,37.11,43,51.92,1.0,51.92,wallet,13,Saturday,2023-11,2023,True,3.0,1.3990838049043386,No Surge,$50–$100
15812,1275,75,9,6,2022-01-28 07:23:42,2022-01-28 07:25:42,2022-01-28 07:28:42,completed,3.4,3,6.84,2.67,18.26,wallet,7,Friday,2022-01,2022,False,2.0,5.370588235294118,High Surge,$10–$25
15813,1275,258,11,19,2022-08-18 10:30:04,2022-08-18 10:37:04,2022-08-18 11:37:04,completed,33.49,60,51.34,1.0,51.34,card,10,Thursday,2022-08,2022,False,7.0,1.532994923857868,No Surge,$50–$100
15814,1275,128,31,32,2023-09-26 09:30:15,2023-09-26 09:38:15,2023-09-26 10:35:15,completed,27.65,57,44.31,1.0,44.31,cash,9,Tuesday,2023-09,2023,False,8.0,1.6025316455696204,No Surge,$25–$50
15815,1276,227,2,6,2022-06-11 17:25:40,2022-06-11 17:28:40,2022-06-11 17:55:40,completed,27.0,27,37.6,1.0,37.6,card,17,Saturday,2022-06,2022,True,3.0,1.3925925925925926,No Surge,$25–$50
15816,1276,303,30,28,2022-01-28 02:07:45,2022-01-28 02:12:45,2022-01-28 03:09:45,completed,27.48,57,44.13,1.0,44.13,wallet,2,Friday,2022-01,2022,False,5.0,1.6058951965065502,No Surge,$25–$50
15817,1276,150,10,6,2024-05-06 17:45:50,2024-05-06 17:55:50,2024-05-06 18:19:50,completed,15.9,24,24.79,2.93,72.63,cash,17,Monday,2024-05,2024,False,10.0,4.567924528301886,High Surge,$50–$100
15818,1276,281,20,12,2024-02-20 01:18:57,2024-02-20 01:25:57,2024-02-20 01:33:57,completed,8.21,8,13.13,1.0,13.13,cash,1,Tuesday,2024-02,2024,False,7.0,1.5992691839220463,No Surge,$10–$25
15819,1276,115,25,24,2022-04-14 00:00:42,2022-04-14 00:04:42,2022-04-14 01:19:42,completed,25.78,75,45.86,1.0,45.86,wallet,0,Thursday,2022-04,2022,False,4.0,1.7788983708301007,No Surge,$25–$50
15820,1277,86,16,20,2024-02-13 11:22:22,2024-02-13 11:24:22,2024-02-13 11:42:22,completed,12.69,18,20.06,1.48,29.69,cash,11,Tuesday,2024-02,2024,False,2.0,2.339637509850276,Low Surge,$25–$50
15821,1277,171,31,33,2022-05-26 02:28:11,2022-05-26 02:39:11,2022-05-26 03:34:11,completed,36.76,55,53.94,1.0,53.94,wallet,2,Thursday,2022-05,2022,False,11.0,1.4673558215451579,No Surge,$50–$100
15822,1277,313,20,15,2023-12-21 18:36:00,2023-12-21 18:44:00,2023-12-21 18:48:00,completed,3.78,4,7.46,1.54,11.49,wallet,18,Thursday,2023-12,2023,False,8.0,3.03968253968254,High Surge,$10–$25
15823,1277,208,11,17,2023-04-29 00:09:24,2023-04-29 00:20:24,2023-04-29 01:11:24,completed,34.2,51,50.32,2.62,131.84,cash,0,Saturday,2023-04,2023,True,11.0,3.854970760233918,High Surge,Over $100
15824,1277,397,14,13,2022-06-22 23:29:17,2022-06-22 23:34:17,2022-06-23 00:34:17,completed,21.41,60,38.05,1.0,38.05,wallet,23,Wednesday,2022-06,2022,False,5.0,1.7772069126576364,No Surge,$25–$50
15825,1277,209,7,9,2023-04-04 10:16:54,2023-04-04 10:25:54,2023-04-04 10:38:54,completed,7.14,13,12.95,1.0,12.95,cash,10,Tuesday,2023-04,2023,False,9.0,1.8137254901960784,No Surge,$10–$25
15826,1277,313,17,11,2024-03-12 20:57:51,2024-03-12 21:08:51,2024-03-12 21:45:51,completed,30.03,37,42.93,1.0,42.93,wallet,20,Tuesday,2024-03,2024,False,11.0,1.4295704295704295,No Surge,$25–$50
15827,1277,39,6,7,2023-09-02 09:13:34,2023-09-02 09:24:34,2023-09-02 09:28:34,completed,3.81,4,7.49,1.0,7.49,wallet,9,Saturday,2023-09,2023,True,11.0,1.9658792650918635,No Surge,Under $10
15828,1277,289,17,12,2023-12-20 10:33:43,2023-12-20 10:39:43,2023-12-20 10:46:43,completed,1.64,7,5.7,1.0,5.7,card,10,Wednesday,2023-12,2023,False,6.0,3.4756097560975614,No Surge,Under $10
15830,1277,307,4,3,2022-07-14 07:54:55,2022-07-14 08:02:55,2022-07-14 08:55:55,completed,24.4,53,39.94,2.88,115.03,card,7,Thursday,2022-07,2022,False,8.0,4.714344262295082,High Surge,Over $100
15831,1277,353,28,27,2023-08-26 01:20:52,2023-08-26 01:27:52,2023-08-26 01:59:52,completed,19.73,32,30.6,1.58,48.35,wallet,1,Saturday,2023-08,2023,True,7.0,2.4505828687278255,High Surge,$25–$50
15832,1277,220,1,4,2023-10-09 06:21:28,2023-10-09 06:24:28,2023-10-09 06:37:28,completed,8.62,13,14.58,1.0,14.58,cash,6,Monday,2023-10,2023,False,3.0,1.6914153132250582,No Surge,$10–$25
15833,1277,84,23,30,2023-11-01 07:12:25,2023-11-01 07:15:25,2023-11-01 08:31:25,completed,38.55,76,60.11,2.12,127.43,card,7,Wednesday,2023-11,2023,False,3.0,3.305577172503243,High Surge,Over $100
15834,1277,103,28,25,2022-03-17 07:36:11,2022-03-17 07:47:11,2022-03-17 08:15:11,completed,13.27,28,22.7,2.83,64.24,card,7,Thursday,2022-03,2022,False,11.0,4.8409947249434815,High Surge,$50–$100
15835,1277,254,13,19,2023-03-29 08:22:52,2023-03-29 08:25:52,2023-03-29 08:32:52,completed,5.44,7,9.88,2.48,24.5,wallet,8,Wednesday,2023-03,2023,False,3.0,4.503676470588235,High Surge,$10–$25
15836,1277,126,12,20,2022-06-03 23:51:54,2022-06-03 23:58:54,2022-06-04 00:04:54,completed,6.6,6,10.96,2.32,25.43,cash,23,Friday,2022-06,2022,False,7.0,3.853030303030303,High Surge,$25–$50
15838,1277,245,35,37,2023-10-02 00:17:22,2023-10-02 00:21:22,2023-10-02 01:05:22,completed,17.95,44,31.05,1.43,44.4,card,0,Monday,2023-10,2023,False,4.0,2.4735376044568245,Low Surge,$25–$50
15839,1277,249,11,15,2023-12-07 19:23:50,2023-12-07 19:33:50,2023-12-07 20:28:50,completed,25.36,55,41.4,1.77,73.28,wallet,19,Thursday,2023-12,2023,False,10.0,2.8895899053627763,High Surge,$50–$100
15840,1277,316,28,26,2022-05-18 00:29:49,2022-05-18 00:37:49,2022-05-18 01:16:49,completed,23.79,39,36.47,1.0,36.47,card,0,Wednesday,2022-05,2022,False,8.0,1.5329970575872216,No Surge,$25–$50
15841,1277,108,3,9,2023-10-01 22:33:29,2023-10-01 22:42:29,2023-10-01 23:20:29,completed,18.0,38,29.9,1.0,29.9,cash,22,Sunday,2023-10,2023,True,9.0,1.661111111111111,No Surge,$25–$50
15842,1277,154,21,30,2023-05-09 13:01:01,2023-05-09 13:07:01,2023-05-09 14:11:01,completed,41.63,64,61.09,1.0,61.09,wallet,13,Tuesday,2023-05,2023,False,6.0,1.467451357194331,No Surge,$50–$100
15843,1277,273,28,21,2022-02-13 10:57:55,2022-02-13 11:08:55,2022-02-13 11:54:55,completed,20.11,46,33.82,1.0,33.82,card,10,Sunday,2022-02,2022,True,11.0,1.6817503729487817,No Surge,$25–$50
15844,1277,303,30,28,2023-11-26 05:31:52,2023-11-26 05:38:52,2023-11-26 06:12:52,completed,24.27,34,36.0,1.0,36.0,card,5,Sunday,2023-11,2023,True,7.0,1.4833127317676145,No Surge,$25–$50
15845,1277,112,19,16,2022-09-20 00:50:06,2022-09-20 01:00:06,2022-09-20 01:07:06,completed,3.37,7,7.61,1.0,7.61,card,0,Tuesday,2022-09,2022,False,10.0,2.258160237388724,No Surge,Under $10
15846,1277,148,6,10,2023-11-01 08:50:22,2023-11-01 08:52:22,2023-11-01 09:22:22,completed,11.93,30,21.62,2.41,52.1,card,8,Wednesday,2023-11,2023,False,2.0,4.367141659681476,High Surge,$50–$100
15847,1277,284,13,12,2023-04-20 19:20:33,2023-04-20 19:25:33,2023-04-20 19:33:33,completed,5.65,8,10.32,1.59,16.41,wallet,19,Thursday,2023-04,2023,False,5.0,2.904424778761062,High Surge,$10–$25
15848,1277,305,5,10,2023-09-17 10:51:59,2023-09-17 10:57:59,2023-09-17 11:13:59,completed,11.37,16,18.21,1.0,18.21,wallet,10,Sunday,2023-09,2023,True,6.0,1.6015831134564646,No Surge,$10–$25
15849,1277,118,6,8,2024-03-11 20:19:56,2024-03-11 20:26:56,2024-03-11 20:33:56,completed,0.77,7,4.75,1.0,4.75,wallet,20,Monday,2024-03,2024,False,7.0,6.1688311688311686,No Surge,Under $10
15850,1277,6,31,39,2023-11-23 21:48:21,2023-11-23 21:55:21,2023-11-23 22:59:21,completed,39.84,64,59.12,1.0,59.12,cash,21,Thursday,2023-11,2023,False,7.0,1.4839357429718874,No Surge,$50–$100
15851,1277,270,23,27,2023-03-30 10:08:13,2023-03-30 10:10:13,2023-03-30 10:56:13,completed,28.61,46,43.17,1.0,43.17,cash,10,Thursday,2023-03,2023,False,2.0,1.5089129674938833,No Surge,$25–$50
15853,1277,120,30,29,2022-08-21 19:42:30,2022-08-21 19:45:30,2022-08-21 20:25:30,completed,38.88,40,53.27,1.0,53.27,cash,19,Sunday,2022-08,2022,True,3.0,1.3701131687242798,No Surge,$50–$100
15855,1278,133,33,39,2023-11-08 10:17:39,2023-11-08 10:27:39,2023-11-08 10:30:39,completed,3.99,3,7.49,1.0,7.49,cash,10,Wednesday,2023-11,2023,False,10.0,1.8771929824561404,No Surge,Under $10
15856,1278,284,18,20,2024-04-15 21:08:41,2024-04-15 21:16:41,2024-04-15 21:43:41,completed,15.45,27,24.9,1.0,24.9,cash,21,Monday,2024-04,2024,False,8.0,1.6116504854368932,No Surge,$10–$25
15857,1278,369,3,2,2022-02-03 18:14:16,2022-02-03 18:21:16,2022-02-03 18:49:16,completed,18.26,28,28.19,2.3,64.84,cash,18,Thursday,2022-02,2022,False,7.0,3.550930996714129,High Surge,$50–$100
15858,1279,207,7,2,2023-01-21 02:30:36,2023-01-21 02:34:36,2023-01-21 03:17:36,completed,29.62,43,43.68,1.0,43.68,card,2,Saturday,2023-01,2023,True,4.0,1.4746792707629979,No Surge,$25–$50
15859,1279,251,30,27,2023-08-22 16:22:27,2023-08-22 16:28:27,2023-08-22 17:11:27,completed,19.32,43,32.35,1.0,32.35,wallet,16,Tuesday,2023-08,2023,False,6.0,1.6744306418219461,No Surge,$25–$50
15861,1280,353,21,27,2023-06-16 09:56:37,2023-06-16 10:05:37,2023-06-16 10:39:37,completed,21.67,34,33.14,1.0,33.14,card,9,Friday,2023-06,2023,False,9.0,1.5293031841255191,No Surge,$25–$50
15862,1281,217,9,4,2022-10-07 10:46:51,2022-10-07 10:52:51,2022-10-07 11:15:51,completed,11.17,23,19.39,1.0,19.39,wallet,10,Friday,2022-10,2022,False,6.0,1.7358997314234557,No Surge,$10–$25
15863,1282,275,12,17,2024-02-13 00:15:41,2024-02-13 00:22:41,2024-02-13 00:26:41,completed,1.79,4,5.27,1.0,5.27,wallet,0,Tuesday,2024-02,2024,False,7.0,2.94413407821229,No Surge,Under $10
15864,1282,225,7,10,2022-08-28 13:38:42,2022-08-28 13:40:42,2022-08-28 14:03:42,completed,12.07,23,20.38,1.0,20.38,cash,13,Sunday,2022-08,2022,True,2.0,1.688483844241922,No Surge,$10–$25
15865,1282,346,25,23,2023-07-20 10:43:34,2023-07-20 10:47:34,2023-07-20 10:59:34,completed,6.4,12,11.94,1.0,11.94,wallet,10,Thursday,2023-07,2023,False,4.0,1.8656249999999999,No Surge,$10–$25
15867,1282,392,9,8,2022-09-09 02:16:53,2022-09-09 02:19:53,2022-09-09 02:34:53,completed,5.46,15,11.51,1.0,11.51,cash,2,Friday,2022-09,2022,False,3.0,2.108058608058608,No Surge,$10–$25
15870,1283,330,3,6,2022-09-04 23:56:28,2022-09-05 00:05:28,2022-09-05 00:57:28,completed,20.38,52,35.32,1.0,35.32,card,23,Sunday,2022-09,2022,True,9.0,1.7330716388616292,No Surge,$25–$50
15871,1283,106,5,3,2024-05-20 08:37:42,2024-05-20 08:47:42,2024-05-20 09:37:42,completed,20.65,50,35.22,2.44,85.94,cash,8,Monday,2024-05,2024,False,10.0,4.1617433414043585,High Surge,$50–$100
15872,1283,169,37,40,2023-09-03 06:22:08,2023-09-03 06:34:08,2023-09-03 07:28:08,completed,39.12,54,56.33,1.0,56.33,card,6,Sunday,2023-09,2023,True,12.0,1.4399284253578732,No Surge,$50–$100
15873,1283,340,23,30,2023-08-11 20:28:25,2023-08-11 20:36:25,2023-08-11 21:28:25,completed,43.56,52,60.82,1.0,60.82,card,20,Friday,2023-08,2023,False,8.0,1.3962350780532597,No Surge,$50–$100
15874,1283,19,16,15,2022-09-02 19:55:48,2022-09-02 20:04:48,2022-09-02 20:09:48,completed,6.05,5,10.16,2.67,27.13,wallet,19,Friday,2022-09,2022,False,9.0,4.484297520661157,High Surge,$25–$50
15875,1283,61,34,40,2022-12-24 10:16:04,2022-12-24 10:26:04,2022-12-24 11:16:04,completed,20.58,50,35.14,1.0,35.14,card,10,Saturday,2022-12,2022,True,10.0,1.707482993197279,No Surge,$25–$50
15876,1283,316,24,25,2022-12-15 20:26:00,2022-12-15 20:28:00,2022-12-15 21:12:00,completed,25.94,44,39.83,1.0,39.83,card,20,Thursday,2022-12,2022,False,2.0,1.5354664610639936,No Surge,$25–$50
15877,1283,270,25,29,2024-03-30 02:27:59,2024-03-30 02:32:59,2024-03-30 03:33:59,completed,28.58,61,46.14,1.0,46.14,card,2,Saturday,2024-03,2024,True,5.0,1.6144156752974108,No Surge,$25–$50
15880,1283,314,15,12,2022-02-23 19:40:41,2022-02-23 19:46:41,2022-02-23 20:01:41,completed,5.13,15,11.14,2.46,27.4,cash,19,Wednesday,2022-02,2022,False,6.0,5.341130604288499,High Surge,$25–$50
15882,1283,48,31,37,2023-02-10 18:39:55,2023-02-10 18:47:55,2023-02-10 19:27:55,completed,43.58,40,58.44,2.98,174.15,card,18,Friday,2023-02,2023,False,8.0,3.996099128040386,High Surge,Over $100
15883,1283,240,37,31,2022-11-30 05:14:51,2022-11-30 05:25:51,2022-11-30 06:03:51,completed,43.63,38,58.09,1.0,58.09,wallet,5,Wednesday,2022-11,2022,False,11.0,1.331423332569333,No Surge,$50–$100
15886,1283,372,20,15,2024-03-05 10:43:56,2024-03-05 10:52:56,2024-03-05 10:59:56,completed,5.13,7,9.54,1.0,9.54,cash,10,Tuesday,2024-03,2024,False,9.0,1.8596491228070173,No Surge,Under $10
15887,1283,151,7,5,2023-02-19 12:09:04,2023-02-19 12:17:04,2023-02-19 12:32:04,completed,9.62,15,16.08,1.0,16.08,wallet,12,Sunday,2023-02,2023,True,8.0,1.6715176715176714,No Surge,$10–$25
15888,1284,63,27,24,2023-03-12 18:38:31,2023-03-12 18:48:31,2023-03-12 18:53:31,completed,2.9,5,6.69,1.0,6.69,cash,18,Sunday,2023-03,2023,True,10.0,2.306896551724138,No Surge,Under $10
15889,1284,120,29,22,2022-02-09 22:36:16,2022-02-09 22:45:16,2022-02-10 00:00:16,completed,31.88,75,52.57,1.0,52.57,wallet,22,Wednesday,2022-02,2022,False,9.0,1.6489962358845671,No Surge,$50–$100
15890,1284,125,1,2,2022-09-26 11:19:40,2022-09-26 11:25:40,2022-09-26 12:17:40,completed,23.05,52,38.26,1.0,38.26,card,11,Monday,2022-09,2022,False,6.0,1.659869848156182,No Surge,$25–$50
15891,1284,255,3,8,2024-01-16 09:31:52,2024-01-16 09:42:52,2024-01-16 10:35:52,completed,20.06,53,35.17,1.0,35.17,cash,9,Tuesday,2024-01,2024,False,11.0,1.7532402791625126,No Surge,$25–$50
15892,1284,188,35,38,2023-10-22 12:01:05,2023-10-22 12:12:05,2023-10-22 13:01:05,completed,17.23,49,31.25,1.0,31.25,card,12,Sunday,2023-10,2023,True,11.0,1.8136970400464305,No Surge,$25–$50
15893,1284,279,5,1,2023-01-30 04:12:49,2023-01-30 04:19:49,2023-01-30 04:31:49,completed,8.86,12,14.65,1.0,14.65,cash,4,Monday,2023-01,2023,False,7.0,1.6534988713318286,No Surge,$10–$25
15894,1284,374,3,4,2023-01-07 17:27:26,2023-01-07 17:39:26,2023-01-07 18:13:26,completed,20.4,34,31.74,1.0,31.74,wallet,17,Saturday,2023-01,2023,True,12.0,1.5558823529411765,No Surge,$25–$50
15895,1284,245,34,36,2023-02-04 05:57:02,2023-02-04 06:06:02,2023-02-04 06:34:02,completed,14.3,28,23.83,1.0,23.83,cash,5,Saturday,2023-02,2023,True,9.0,1.6664335664335663,No Surge,$10–$25
15896,1284,189,16,19,2024-01-02 11:09:58,2024-01-02 11:17:58,2024-01-02 11:26:58,completed,2.3,9,6.83,1.0,6.83,wallet,11,Tuesday,2024-01,2024,False,8.0,2.9695652173913047,No Surge,Under $10
15897,1284,348,1,7,2022-06-02 10:11:21,2022-06-02 10:14:21,2022-06-02 10:17:21,completed,2.62,3,5.98,1.0,5.98,card,10,Thursday,2022-06,2022,False,3.0,2.282442748091603,No Surge,Under $10
15898,1284,100,30,22,2024-06-04 12:31:21,2024-06-04 12:43:21,2024-06-04 13:11:21,completed,25.52,28,36.17,1.0,36.17,card,12,Tuesday,2024-06,2024,False,12.0,1.417319749216301,No Surge,$25–$50
15899,1284,262,7,3,2023-03-09 05:45:07,2023-03-09 05:55:07,2023-03-09 06:39:07,completed,16.32,44,29.25,1.0,29.25,wallet,5,Thursday,2023-03,2023,False,10.0,1.7922794117647058,No Surge,$25–$50
15900,1284,290,37,38,2024-01-08 23:37:42,2024-01-08 23:44:42,2024-01-09 00:40:42,completed,37.25,56,54.68,1.0,54.68,cash,23,Monday,2024-01,2024,False,7.0,1.4679194630872483,No Surge,$50–$100
15901,1284,84,24,22,2023-02-16 18:57:16,2023-02-16 19:08:16,2023-02-16 19:28:16,completed,8.21,20,15.53,2.94,45.66,card,18,Thursday,2023-02,2023,False,11.0,5.56151035322777,High Surge,$25–$50
15902,1284,272,10,4,2022-08-05 04:41:01,2022-08-05 04:47:01,2022-08-05 05:16:01,completed,20.28,29,30.61,1.0,30.61,card,4,Friday,2022-08,2022,False,6.0,1.509368836291913,No Surge,$25–$50
15903,1284,33,28,24,2022-06-16 16:26:46,2022-06-16 16:32:46,2022-06-16 16:58:46,completed,17.67,26,27.14,1.0,27.14,cash,16,Thursday,2022-06,2022,False,6.0,1.5359366157328804,No Surge,$25–$50
15905,1286,349,34,31,2023-09-21 08:15:15,2023-09-21 08:17:15,2023-09-21 08:44:15,completed,36.77,27,48.35,1.91,92.35,cash,8,Thursday,2023-09,2023,False,2.0,2.5115583355996733,High Surge,$50–$100
15907,1287,333,2,4,2023-03-04 21:39:16,2023-03-04 21:50:16,2023-03-04 22:36:16,completed,23.35,46,37.39,1.0,37.39,cash,21,Saturday,2023-03,2023,True,11.0,1.6012847965738757,No Surge,$25–$50
15908,1287,372,20,13,2023-05-16 20:10:13,2023-05-16 20:21:13,2023-05-16 20:29:13,completed,3.15,8,7.56,1.0,7.56,cash,20,Tuesday,2023-05,2023,False,11.0,2.4,No Surge,Under $10
15909,1287,347,16,18,2022-03-03 17:18:59,2022-03-03 17:29:59,2022-03-03 17:52:59,completed,15.35,23,23.99,2.75,65.97,card,17,Thursday,2022-03,2022,False,11.0,4.297719869706841,High Surge,$50–$100
15910,1288,308,23,27,2022-05-16 11:57:27,2022-05-16 12:08:27,2022-05-16 12:48:27,completed,32.23,40,45.95,1.0,45.95,card,11,Monday,2022-05,2022,False,11.0,1.4256903506050267,No Surge,$25–$50
15911,1288,143,5,7,2024-04-29 10:25:31,2024-04-29 10:30:31,2024-04-29 10:57:31,completed,12.85,27,22.04,1.0,22.04,cash,10,Monday,2024-04,2024,False,5.0,1.7151750972762645,No Surge,$10–$25
15912,1288,351,2,9,2024-02-05 09:25:29,2024-02-05 09:35:29,2024-02-05 10:28:29,completed,29.11,53,45.12,1.0,45.12,card,9,Monday,2024-02,2024,False,10.0,1.5499828237718996,No Surge,$25–$50
15913,1288,253,27,21,2023-11-03 18:45:20,2023-11-03 18:53:20,2023-11-03 19:19:20,completed,27.02,26,37.42,2.31,86.44,cash,18,Friday,2023-11,2023,False,8.0,3.1991117690599555,High Surge,$50–$100
15914,1288,212,33,36,2024-01-21 09:08:33,2024-01-21 09:10:33,2024-01-21 09:44:33,completed,14.05,34,24.76,1.0,24.76,cash,9,Sunday,2024-01,2024,True,2.0,1.7622775800711743,No Surge,$10–$25
15916,1288,398,7,9,2022-02-27 02:45:43,2022-02-27 02:48:43,2022-02-27 03:03:43,completed,9.3,15,15.73,1.0,15.73,wallet,2,Sunday,2022-02,2022,True,3.0,1.6913978494623656,No Surge,$10–$25
15917,1288,208,13,12,2024-04-25 18:48:14,2024-04-25 18:57:14,2024-04-25 19:04:14,completed,6.67,7,11.24,2.67,30.01,cash,18,Thursday,2024-04,2024,False,9.0,4.499250374812594,High Surge,$25–$50
15918,1288,322,12,19,2024-01-08 10:16:46,2024-01-08 10:18:46,2024-01-08 10:23:46,completed,1.57,5,5.23,1.0,5.23,cash,10,Monday,2024-01,2024,False,2.0,3.3312101910828025,No Surge,Under $10
15919,1288,125,7,2,2023-03-08 17:44:25,2023-03-08 17:54:25,2023-03-08 18:20:25,completed,28.0,26,38.5,2.31,88.94,wallet,17,Wednesday,2023-03,2023,False,10.0,3.176428571428571,High Surge,$50–$100
15920,1288,249,14,15,2022-10-09 23:21:07,2022-10-09 23:33:07,2022-10-10 00:27:07,completed,17.41,54,32.45,1.0,32.45,card,23,Sunday,2022-10,2022,True,12.0,1.8638713383113155,No Surge,$25–$50
15921,1288,295,22,27,2022-06-04 02:26:08,2022-06-04 02:36:08,2022-06-04 02:51:08,completed,12.49,15,19.24,1.0,19.24,cash,2,Saturday,2022-06,2022,True,10.0,1.5404323458767013,No Surge,$10–$25
15922,1288,234,28,23,2023-03-28 08:49:46,2023-03-28 08:55:46,2023-03-28 09:01:46,completed,5.35,6,9.59,1.68,16.11,cash,8,Tuesday,2023-03,2023,False,6.0,3.011214953271028,High Surge,$10–$25
15923,1288,327,4,2,2023-11-27 18:27:28,2023-11-27 18:36:28,2023-11-27 19:26:28,completed,20.78,50,35.36,1.83,64.71,cash,18,Monday,2023-11,2023,False,9.0,3.1140519730510103,High Surge,$50–$100
15924,1288,171,34,37,2022-11-14 09:20:17,2022-11-14 09:26:17,2022-11-14 10:29:17,completed,16.88,63,33.67,1.0,33.67,card,9,Monday,2022-11,2022,False,6.0,1.994668246445498,No Surge,$25–$50
15925,1288,257,14,20,2022-04-21 17:23:55,2022-04-21 17:32:55,2022-04-21 17:58:55,completed,20.34,26,30.07,1.75,52.62,cash,17,Thursday,2022-04,2022,False,9.0,2.5870206489675516,High Surge,$50–$100
15926,1288,341,19,12,2023-08-19 20:30:08,2023-08-19 20:38:08,2023-08-19 20:43:08,completed,1.16,5,4.78,1.16,5.54,card,20,Saturday,2023-08,2023,True,8.0,4.775862068965518,Low Surge,Under $10
15927,1288,327,2,10,2024-02-15 22:10:09,2024-02-15 22:12:09,2024-02-15 22:51:09,completed,21.82,39,34.3,1.0,34.3,cash,22,Thursday,2024-02,2024,False,2.0,1.5719523373052244,No Surge,$25–$50
15928,1288,254,12,19,2023-02-25 23:11:05,2023-02-25 23:14:05,2023-02-25 23:20:05,completed,1.14,6,4.95,2.26,11.19,cash,23,Saturday,2023-02,2023,True,3.0,9.81578947368421,High Surge,$10–$25
15929,1288,341,11,15,2022-05-27 12:26:37,2022-05-27 12:38:37,2022-05-27 13:24:37,completed,28.24,46,42.76,1.0,42.76,card,12,Friday,2022-05,2022,False,12.0,1.5141643059490084,No Surge,$25–$50
15930,1288,72,17,11,2024-02-23 04:21:45,2024-02-23 04:32:45,2024-02-23 05:35:45,completed,27.44,63,45.28,1.0,45.28,wallet,4,Friday,2024-02,2024,False,11.0,1.6501457725947521,No Surge,$25–$50
15931,1288,274,36,37,2024-04-17 18:47:29,2024-04-17 18:51:29,2024-04-17 19:45:29,completed,22.39,54,37.93,2.92,110.76,wallet,18,Wednesday,2024-04,2024,False,4.0,4.946851272889683,High Surge,Over $100
15932,1288,341,19,16,2022-09-01 20:14:07,2022-09-01 20:25:07,2022-09-01 20:28:07,completed,2.05,3,5.36,1.0,5.36,wallet,20,Thursday,2022-09,2022,False,11.0,2.614634146341464,No Surge,Under $10
15933,1288,281,12,11,2022-09-02 03:27:17,2022-09-02 03:37:17,2022-09-02 04:20:17,completed,35.04,43,49.64,1.0,49.64,cash,3,Friday,2022-09,2022,False,10.0,1.4166666666666667,No Surge,$25–$50
15934,1288,17,28,30,2022-07-04 09:26:26,2022-07-04 09:31:26,2022-07-04 10:28:26,completed,42.16,57,60.28,1.0,60.28,wallet,9,Monday,2022-07,2022,False,5.0,1.4297912713472487,No Surge,$50–$100
15935,1288,147,40,39,2023-12-28 11:14:09,2023-12-28 11:16:09,2023-12-28 12:12:09,completed,18.88,56,34.47,1.0,34.47,cash,11,Thursday,2023-12,2023,False,2.0,1.8257415254237288,No Surge,$25–$50
15936,1288,368,32,31,2023-11-19 18:53:23,2023-11-19 18:55:23,2023-11-19 19:57:23,completed,33.07,62,51.28,1.0,51.28,card,18,Sunday,2023-11,2023,True,2.0,1.5506501360749925,No Surge,$50–$100
15937,1288,333,1,9,2022-12-15 12:22:30,2022-12-15 12:32:30,2022-12-15 12:39:30,completed,4.14,7,8.45,1.0,8.45,card,12,Thursday,2022-12,2022,False,10.0,2.0410628019323673,No Surge,Under $10
15938,1288,289,15,19,2024-06-29 15:59:41,2024-06-29 16:04:41,2024-06-29 16:11:41,completed,4.66,7,9.03,1.0,9.03,wallet,15,Saturday,2024-06,2024,True,5.0,1.9377682403433474,No Surge,Under $10
15939,1288,54,21,24,2024-05-12 06:18:01,2024-05-12 06:23:01,2024-05-12 07:04:01,completed,19.32,41,31.95,1.0,31.95,cash,6,Sunday,2024-05,2024,True,5.0,1.6537267080745341,No Surge,$25–$50
15940,1288,214,23,24,2022-03-15 00:12:32,2022-03-15 00:17:32,2022-03-15 00:54:32,completed,24.96,37,37.36,1.0,37.36,cash,0,Tuesday,2022-03,2022,False,5.0,1.4967948717948718,No Surge,$25–$50
15941,1288,277,34,35,2023-06-15 21:15:33,2023-06-15 21:24:33,2023-06-15 21:37:33,completed,5.5,13,11.15,1.0,11.15,cash,21,Thursday,2023-06,2023,False,9.0,2.0272727272727273,No Surge,$10–$25
15942,1288,126,18,11,2023-03-16 13:14:26,2023-03-16 13:19:26,2023-03-16 14:18:26,completed,41.91,59,60.4,1.0,60.4,card,13,Thursday,2023-03,2023,False,5.0,1.441183488427583,No Surge,$50–$100
