cancel_id,trip_id,cancelled_by,reason,cancelled_at
1558,10321,rider,too long wait,2022-07-23 03:32:59
1559,10328,driver,area not safe,2022-01-18 12:47:02
1560,10334,driver,rider rating too low,2022-01-17 04:28:57
1561,10339,rider,duplicate booking,2023-12-10 17:43:18
1562,10343,rider,waited too long,2022-10-01 18:35:35
1563,10344,driver,rider unresponsive,2023-03-19 22:16:21
1564,10353,rider,personal emergency,2023-05-14 10:45:54
1565,10362,driver,area not safe,2022-08-04 15:06:16
1566,10364,driver,rider rating too low,2024-05-14 07:25:03
1567,10366,rider,price too high,2023-09-19 19:08:21
1568,10395,rider,personal emergency,2023-07-05 15:08:55
1569,10399,rider,too long wait,2023-08-24 19:39:46
1570,10405,driver,rider unresponsive,2023-05-12 22:33:21
1571,10409,rider,personal emergency,2022-02-02 07:11:21
1572,10410,driver,vehicle issue,2023-09-06 14:38:09
1573,10414,rider,personal emergency,2023-04-15 00:18:49
1574,10424,driver,personal emergency,2023-06-15 22:23:06
1575,10430,rider,too long wait,2023-10-14 11:21:09
1576,10436,driver,rider rating too low,2023-11-12 01:41:54
1577,10447,rider,found another ride,2022-09-06 08:35:09
1578,10449,driver,wrong pickup,2022-11-07 14:32:34
1579,10450,driver,vehicle issue,2024-03-18 07:00:46
1580,10453,driver,rider rating too low,2022-11-29 22:26:37
1581,10460,rider,waited too long,2024-04-22 04:18:52
1582,10465,driver,area not safe,2022-06-05 01:12:07
1583,10477,rider,price too high,2023-05-07 04:40:30
1584,10484,rider,too long wait,2024-01-11 03:55:30
1585,10488,driver,area not safe,2022-12-17 19:48:56
1586,10491,rider,changed my mind,2022-11-06 00:27:46
1587,10504,driver,wrong pickup,2023-03-27 00:28:28
1588,10506,rider,duplicate booking,2023-01-12 22:39:44
1589,10514,rider,duplicate booking,2022-02-15 03:44:15
1590,10522,rider,too long wait,2023-07-08 22:05:10
1591,10523,rider,too long wait,2024-05-23 20:52:04
1592,10536,rider,changed my mind,2023-02-23 19:18:05
1593,10542,driver,rider unresponsive,2022-11-03 10:53:06
1594,10544,rider,price too high,2022-11-26 02:22:03
1595,10558,rider,changed my mind,2024-03-11 00:13:36
1596,10568,rider,too long wait,2024-06-16 05:25:33
1597,10586,rider,found another ride,2023-10-06 17:42:22
1598,10608,driver,personal emergency,2022-01-31 08:59:43
1599,10617,driver,area not safe,2023-10-27 21:03:39
1600,10621,rider,too long wait,2023-10-04 04:23:03
1601,10627,rider,too long wait,2024-01-16 18:22:58
1602,10637,rider,duplicate booking,2024-03-19 11:46:15
1603,10639,rider,price too high,2023-01-14 19:50:35
1604,10641,driver,wrong pickup,2022-09-30 05:03:11
1605,10642,rider,driver too far,2022-06-07 07:10:54
1606,10644,rider,changed my mind,2023-11-01 17:14:11
1607,10652,rider,waited too long,2024-05-19 15:34:22
1608,10655,rider,personal emergency,2022-10-05 17:09:55
1609,10675,rider,personal emergency,2022-06-17 20:34:24
1610,10686,rider,duplicate booking,2024-01-31 21:47:13
1611,10687,rider,too long wait,2022-01-25 15:18:03
1612,10710,rider,driver too far,2022-05-14 01:54:37
1613,10711,driver,vehicle issue,2023-05-11 07:53:42
1614,10719,rider,too long wait,2023-07-18 03:01:22
1615,10723,driver,system error,2023-11-10 20:34:20
1616,10731,rider,personal emergency,2022-03-22 18:19:01
1617,10732,rider,changed my mind,2023-09-07 22:29:21
1618,10739,rider,personal emergency,2022-02-10 11:06:16
1619,10744,driver,system error,2023-06-08 07:09:39
1620,10748,driver,personal emergency,2023-10-21 02:12:27
1621,10754,driver,wrong pickup,2023-06-17 19:58:37
1622,10755,rider,duplicate booking,2023-10-10 22:28:11
1623,10759,rider,personal emergency,2022-09-29 01:57:31
1624,10760,driver,personal emergency,2023-12-21 18:48:36
1625,10761,driver,personal emergency,2022-12-30 19:53:48
1626,10762,rider,price too high,2022-12-07 08:44:36
1627,10764,rider,waited too long,2024-05-10 00:03:42
1628,10767,rider,too long wait,2022-12-21 17:38:25
1629,10774,driver,rider unresponsive,2023-11-08 15:08:43
1630,10780,driver,wrong pickup,2022-12-12 11:47:21
1631,10781,rider,changed my mind,2022-07-29 22:02:45
1632,10783,rider,waited too long,2023-04-16 13:28:27
1633,10799,rider,driver too far,2023-03-21 14:47:49
1634,10807,rider,changed my mind,2024-02-12 21:52:02
1635,10813,rider,waited too long,2022-12-08 15:51:32
1636,10825,rider,too long wait,2023-07-07 15:02:26
1637,10826,rider,duplicate booking,2022-04-08 10:11:52
1638,10829,rider,waited too long,2024-04-24 00:18:47
1639,10833,driver,vehicle issue,2022-05-16 22:33:02
1640,10834,rider,found another ride,2023-08-05 17:18:17
1641,10835,rider,driver too far,2024-04-27 23:41:56
1642,10844,rider,found another ride,2024-04-02 21:02:53
1643,10847,rider,duplicate booking,2023-11-13 16:53:03
1644,10859,rider,too long wait,2023-05-25 14:51:05
1645,10864,rider,duplicate booking,2023-02-19 16:24:22
1646,10878,driver,vehicle issue,2022-03-12 21:04:01
1647,10904,rider,driver too far,2024-06-13 01:11:25
1648,10905,driver,system error,2022-08-04 06:03:32
1649,10909,rider,waited too long,2022-10-30 14:37:31
1650,10914,rider,driver too far,2022-02-08 04:19:39
1651,10917,rider,changed my mind,2024-01-25 03:13:15
1652,10926,driver,personal emergency,2024-04-14 23:54:29
1653,10952,rider,found another ride,2022-03-21 01:11:51
1654,10958,rider,price too high,2024-06-23 15:53:18
1655,10967,rider,price too high,2022-05-19 04:48:27
1656,10971,rider,too long wait,2024-04-12 07:50:05
1657,10972,rider,personal emergency,2024-01-18 02:33:19
1658,10973,rider,personal emergency,2023-07-20 16:14:09
1659,10975,rider,price too high,2022-11-11 01:54:30
1660,10985,driver,area not safe,2023-06-10 17:38:54
1661,10992,driver,system error,2024-03-21 21:13:28
1662,11013,rider,driver too far,2024-04-09 12:58:36
1663,11014,driver,wrong pickup,2023-01-12 19:24:31
1664,11017,rider,waited too long,2024-05-31 04:45:46
1665,11019,rider,changed my mind,2022-11-23 12:29:32
1666,11025,rider,duplicate booking,2023-01-08 16:04:14
1667,11030,rider,driver too far,2022-07-02 23:39:36
1668,11035,driver,rider rating too low,2022-10-14 04:10:51
1669,11036,rider,too long wait,2022-11-22 21:14:41
1670,11039,rider,changed my mind,2022-11-16 05:14:38
1671,11042,rider,driver too far,2023-03-18 03:42:25
1672,11051,rider,found another ride,2023-04-10 12:28:08
1673,11059,rider,changed my mind,2022-06-16 20:52:48
1674,11063,rider,duplicate booking,2022-07-25 19:16:32
1675,11064,rider,personal emergency,2022-11-14 17:05:18
1676,11066,driver,rider rating too low,2022-07-17 11:34:59
1677,11075,rider,found another ride,2023-02-22 14:38:02
1678,11079,rider,personal emergency,2022-10-29 14:28:51
1679,11080,rider,duplicate booking,2023-06-16 16:16:03
1680,11093,rider,changed my mind,2023-05-26 08:40:54
1681,11096,driver,rider unresponsive,2024-02-18 14:35:31
1682,11097,driver,system error,2023-10-08 19:37:39
1683,11099,driver,personal emergency,2024-01-12 22:16:16
1684,11111,rider,duplicate booking,2022-07-22 14:16:44
1685,11117,driver,personal emergency,2024-05-23 17:55:49
1686,11120,rider,found another ride,2024-03-13 00:19:51
1687,11140,rider,found another ride,2023-11-21 08:13:24
1688,11143,rider,driver too far,2024-05-27 17:32:16
1689,11154,rider,too long wait,2023-02-05 17:48:21
1690,11159,rider,duplicate booking,2022-10-26 02:29:14
1691,11167,rider,duplicate booking,2023-10-30 04:03:19
1692,11176,rider,too long wait,2023-11-23 14:05:48
1693,11185,rider,driver too far,2023-05-01 03:43:58
1694,11186,driver,area not safe,2023-07-28 01:47:07
1695,11193,driver,area not safe,2023-07-24 19:10:01
1696,11197,rider,price too high,2022-02-09 16:03:26
1697,11203,rider,duplicate booking,2023-10-19 19:00:14
1698,11211,driver,rider unresponsive,2024-03-04 01:09:21
1699,11224,driver,wrong pickup,2023-03-21 14:14:44
1700,11229,rider,duplicate booking,2023-05-17 03:30:14
1701,11243,rider,price too high,2023-01-20 09:19:59
1702,11260,rider,waited too long,2024-01-28 05:50:14
1703,11265,driver,rider unresponsive,2022-01-01 17:02:47
1704,11267,driver,personal emergency,2023-07-18 05:53:26
1705,11270,rider,too long wait,2023-01-19 19:53:14
1706,11280,driver,vehicle issue,2024-04-16 17:40:17
1707,11288,driver,wrong pickup,2022-04-27 07:44:32
1708,11303,rider,too long wait,2023-07-16 20:19:23
1709,11305,rider,personal emergency,2024-03-01 08:46:06
1710,11312,rider,changed my mind,2022-02-06 04:29:39
1711,11316,rider,found another ride,2023-11-13 15:27:16
1712,11318,driver,area not safe,2024-01-04 09:37:14
1713,11323,rider,waited too long,2022-10-14 11:24:56
1714,11327,rider,too long wait,2022-08-03 05:35:10
1715,11330,rider,too long wait,2024-05-05 22:02:39
1716,11333,rider,driver too far,2022-09-16 11:28:15
1717,11334,rider,too long wait,2023-02-21 11:56:07
1718,11340,rider,personal emergency,2022-11-05 11:23:22
1719,11344,driver,area not safe,2022-04-05 03:25:04
1720,11345,rider,found another ride,2022-10-24 01:37:43
1721,11349,rider,personal emergency,2023-01-25 08:13:54
1722,11358,driver,rider rating too low,2023-06-01 16:48:50
1723,11372,driver,system error,2024-03-29 23:17:56
1724,11373,rider,driver too far,2022-09-05 17:03:32
1725,11383,rider,changed my mind,2023-12-31 21:45:27
1726,11391,driver,personal emergency,2023-04-23 13:49:26
1727,11394,rider,waited too long,2022-02-09 03:51:39
1728,11401,rider,waited too long,2023-05-21 01:53:05
1729,11409,rider,found another ride,2024-05-10 21:29:54
1730,11425,rider,price too high,2023-06-15 07:30:13
1731,11426,rider,waited too long,2022-06-10 03:58:01
1732,11427,rider,personal emergency,2023-07-23 21:17:29
1733,11428,rider,waited too long,2023-02-20 21:13:01
1734,11435,driver,vehicle issue,2023-03-16 09:36:15
1735,11442,rider,driver too far,2024-03-20 03:22:46
1736,11444,rider,duplicate booking,2022-06-02 01:30:34
1737,11451,rider,personal emergency,2022-03-08 20:34:55
1738,11466,rider,price too high,2022-11-29 07:26:32
1739,11471,driver,vehicle issue,2024-03-24 10:48:48
1740,11472,rider,price too high,2024-06-06 00:10:59
1741,11492,rider,price too high,2022-09-26 17:56:47
1742,11511,rider,price too high,2022-05-18 07:55:01
1743,11512,rider,personal emergency,2022-10-25 02:10:09
1744,11513,rider,found another ride,2023-04-20 10:45:35
1745,11515,rider,changed my mind,2022-07-16 20:55:14
1746,11539,driver,system error,2022-10-18 18:41:45
1747,11550,driver,area not safe,2022-11-19 23:32:27
1748,11554,rider,changed my mind,2024-02-26 00:58:47
1749,11570,rider,price too high,2023-06-28 13:05:59
1750,11576,driver,system error,2024-03-31 05:25:08
1751,11597,rider,driver too far,2022-04-30 10:13:42
1752,11600,rider,too long wait,2022-09-21 18:50:43
1753,11608,driver,rider rating too low,2022-06-28 00:21:31
1754,11617,rider,waited too long,2022-02-26 14:43:09
1755,11619,rider,price too high,2024-06-04 04:45:02
1756,11622,rider,price too high,2024-02-08 07:02:00
1757,11644,rider,driver too far,2023-01-18 15:14:19
1758,11648,rider,personal emergency,2023-06-22 15:37:22
1759,11649,driver,rider unresponsive,2022-07-19 03:45:48
1760,11651,driver,personal emergency,2023-09-25 22:32:56
1761,11652,rider,found another ride,2022-01-02 11:10:37
1762,11653,rider,changed my mind,2022-06-06 14:53:23
1763,11654,rider,waited too long,2023-01-03 09:49:48
1764,11655,rider,duplicate booking,2023-06-10 22:23:47
1765,11660,rider,duplicate booking,2023-03-25 12:04:13
1766,11670,rider,found another ride,2023-05-02 07:46:45
1767,11680,rider,found another ride,2024-02-17 09:05:30
1768,11681,driver,vehicle issue,2022-12-11 04:05:12
1769,11686,driver,system error,2022-11-06 20:09:44
1770,11700,rider,changed my mind,2023-07-22 15:19:40
1771,11708,rider,personal emergency,2024-02-07 14:29:35
1772,11711,rider,personal emergency,2022-12-15 07:00:13
1773,11712,rider,duplicate booking,2023-02-27 17:44:25
1774,11716,rider,driver too far,2023-08-09 22:36:38
1775,11723,driver,rider unresponsive,2022-12-17 02:09:02
1776,11724,driver,area not safe,2023-11-09 19:37:56
1777,11726,rider,price too high,2023-01-09 21:59:11
1778,11746,driver,personal emergency,2023-04-13 02:31:26
1779,11750,rider,price too high,2022-06-08 04:03:28
1780,11758,rider,too long wait,2023-04-13 17:14:19
1781,11765,driver,vehicle issue,2022-04-19 16:59:51
1782,11784,driver,rider rating too low,2024-03-06 00:33:36
1783,11787,driver,personal emergency,2022-04-18 04:01:00
1784,11792,driver,rider unresponsive,2022-02-09 22:07:00
1785,11800,rider,found another ride,2023-10-17 02:32:24
1786,11807,rider,driver too far,2022-04-27 11:40:46
1787,11813,driver,vehicle issue,2023-09-14 07:13:44
1788,11817,driver,vehicle issue,2022-06-05 08:57:40
1789,11826,driver,system error,2023-03-20 11:01:38
1790,11827,rider,driver too far,2022-06-29 20:12:41
1791,11833,driver,vehicle issue,2023-11-29 04:29:02
1792,11845,rider,driver too far,2023-11-29 21:26:34
1793,11853,driver,system error,2024-01-22 18:54:43
1794,11856,rider,waited too long,2022-02-27 05:31:51
1795,11861,driver,rider rating too low,2023-07-19 14:36:46
1796,11881,driver,area not safe,2022-06-05 11:02:05
1797,11885,rider,personal emergency,2022-11-27 22:56:57
1798,11886,rider,price too high,2023-11-21 07:45:24
1799,11898,rider,price too high,2023-05-14 20:03:54
1800,11904,driver,rider rating too low,2022-03-16 20:58:26
1801,11919,rider,personal emergency,2024-01-26 20:37:18
1802,11924,rider,waited too long,2024-01-16 17:41:09
1803,11925,rider,found another ride,2023-10-15 02:50:20
1804,11935,rider,changed my mind,2023-11-21 16:28:13
1805,11945,rider,waited too long,2023-11-16 18:56:25
1806,11962,rider,found another ride,2022-10-08 21:39:59
1807,11968,driver,wrong pickup,2022-11-24 03:35:12
1808,11981,rider,price too high,2024-02-05 19:16:00
1809,11985,rider,too long wait,2022-04-25 05:47:35
1810,11987,rider,duplicate booking,2024-03-29 22:20:16
1811,11992,rider,price too high,2022-12-09 08:30:03
1812,11998,rider,personal emergency,2024-04-13 18:15:44
1813,12002,rider,price too high,2022-06-01 12:23:28
1814,12003,rider,personal emergency,2024-02-12 22:07:34
1815,12008,rider,duplicate booking,2022-07-27 09:09:47
1816,12016,driver,vehicle issue,2022-07-16 05:40:49
1817,12019,rider,too long wait,2022-05-19 21:54:00
1818,12021,rider,too long wait,2024-04-03 10:40:14
1819,12030,rider,too long wait,2022-04-12 17:58:24
1820,12038,driver,rider unresponsive,2022-07-08 18:47:57
1821,12043,driver,system error,2023-03-26 16:42:34
1822,12052,rider,too long wait,2023-03-05 13:21:39
1823,12053,rider,found another ride,2022-12-06 23:55:46
1824,12075,rider,found another ride,2022-01-24 20:04:15
1825,12087,rider,waited too long,2022-11-24 05:05:01
1826,12099,rider,found another ride,2023-08-25 07:19:41
1827,12101,rider,price too high,2024-03-10 05:38:38
1828,12102,rider,too long wait,2023-12-10 10:20:11
1829,12114,driver,personal emergency,2022-06-18 22:15:09
1830,12122,rider,waited too long,2023-09-08 06:42:09
1831,12128,rider,too long wait,2022-04-06 15:10:07
1832,12133,driver,vehicle issue,2023-07-01 00:33:03
1833,12145,driver,rider rating too low,2023-07-15 13:46:19
1834,12155,driver,area not safe,2022-03-01 17:40:25
1835,12157,rider,duplicate booking,2023-11-02 10:08:09
1836,12164,driver,area not safe,2024-02-13 15:23:04
1837,12171,rider,personal emergency,2023-11-25 20:44:05
1838,12172,rider,driver too far,2024-01-18 09:50:28
1839,12182,rider,changed my mind,2022-01-30 00:54:57
1840,12185,driver,system error,2024-02-23 23:26:38
1841,12190,rider,changed my mind,2022-11-08 07:21:21
1842,12192,driver,personal emergency,2022-01-29 03:25:30
1843,12197,driver,vehicle issue,2023-01-22 08:30:55
1844,12204,rider,price too high,2022-06-12 02:43:09
1845,12206,driver,vehicle issue,2023-06-29 20:39:46
1846,12213,driver,system error,2024-06-02 08:59:23
1847,12219,rider,price too high,2024-03-28 20:49:48
1848,12231,rider,driver too far,2024-06-27 17:35:56
1849,12237,rider,too long wait,2024-03-07 14:21:43
1850,12244,rider,personal emergency,2022-05-16 07:02:00
1851,12253,driver,personal emergency,2023-06-17 20:46:32
1852,12262,rider,changed my mind,2022-12-22 23:09:41
1853,12277,driver,wrong pickup,2023-08-09 18:26:21
1854,12284,driver,personal emergency,2023-07-17 00:53:12
1855,12307,rider,waited too long,2023-06-19 07:42:04
1856,12308,rider,waited too long,2023-01-18 23:59:22
1857,12313,rider,driver too far,2024-02-04 05:04:47
1858,12316,rider,driver too far,2022-10-22 13:43:50
1859,12322,rider,personal emergency,2023-06-02 08:13:58
1860,12325,rider,found another ride,2022-11-23 07:43:23
1861,12327,rider,duplicate booking,2022-03-26 12:43:49
1862,12328,driver,vehicle issue,2024-02-05 17:12:50
1863,12329,rider,too long wait,2022-03-27 00:35:42
1864,12332,driver,vehicle issue,2023-09-30 03:24:51
1865,12342,rider,duplicate booking,2024-05-25 06:48:44
1866,12355,rider,duplicate booking,2023-03-22 08:23:26
1867,12371,rider,changed my mind,2023-05-07 12:43:05
1868,12372,rider,duplicate booking,2023-09-05 03:00:05
1869,12376,rider,price too high,2022-12-22 15:39:54
1870,12387,driver,area not safe,2023-06-28 01:19:49
1871,12396,rider,changed my mind,2022-12-11 03:53:11
1872,12403,rider,personal emergency,2022-11-05 00:14:42
1873,12405,rider,changed my mind,2023-06-30 20:48:46
1874,12406,driver,personal emergency,2023-08-01 12:21:23
1875,12410,rider,waited too long,2022-12-05 17:03:22
1876,12426,rider,personal emergency,2023-01-07 07:29:07
1877,12439,rider,driver too far,2024-01-04 08:58:59
1878,12459,rider,price too high,2022-06-03 07:45:45
1879,12463,rider,personal emergency,2022-09-27 22:56:09
1880,12476,rider,duplicate booking,2023-06-27 13:41:44
1881,12483,driver,vehicle issue,2023-10-28 14:05:45
1882,12484,driver,wrong pickup,2024-03-30 23:38:36
1883,12486,driver,rider rating too low,2023-05-09 14:14:44
1884,12505,driver,area not safe,2022-12-21 13:57:11
1885,12529,rider,driver too far,2024-02-06 10:05:39
1886,12539,rider,personal emergency,2022-06-20 05:20:29
1887,12543,rider,found another ride,2022-05-27 07:18:02
1888,12551,rider,changed my mind,2024-05-12 05:50:15
1889,12554,rider,too long wait,2024-02-01 00:21:43
1890,12555,rider,changed my mind,2022-04-13 09:33:20
1891,12559,driver,system error,2022-12-26 15:22:45
1892,12560,rider,personal emergency,2023-07-07 07:16:20
1893,12571,driver,wrong pickup,2023-06-14 02:36:07
1894,12573,driver,personal emergency,2022-09-13 13:44:21
1895,12583,rider,found another ride,2022-01-23 06:58:54
1896,12600,rider,too long wait,2022-08-30 21:25:03
1897,12607,rider,too long wait,2022-09-20 14:28:14
1898,12622,rider,changed my mind,2023-10-08 06:19:27
1899,12623,rider,personal emergency,2022-10-27 08:28:45
1900,12646,driver,vehicle issue,2022-12-20 12:21:05
1901,12649,rider,price too high,2023-12-08 21:01:55
1902,12654,rider,duplicate booking,2023-10-18 00:05:46
1903,12656,rider,duplicate booking,2022-06-14 07:25:30
1904,12657,rider,found another ride,2023-01-04 03:49:40
1905,12703,rider,waited too long,2024-03-08 09:56:04
1906,12706,rider,found another ride,2023-02-17 23:43:26
1907,12711,rider,found another ride,2023-06-01 10:05:46
1908,12751,rider,price too high,2022-02-09 13:31:00
1909,12754,rider,duplicate booking,2022-10-28 08:56:11
1910,12758,rider,duplicate booking,2022-08-02 01:06:17
1911,12761,driver,system error,2022-04-21 14:26:17
1912,12762,rider,too long wait,2022-04-10 15:45:22
1913,12766,rider,waited too long,2022-03-07 10:50:07
1914,12769,rider,too long wait,2023-02-24 21:26:50
1915,12775,rider,personal emergency,2024-03-25 19:49:36
1916,12776,rider,price too high,2023-12-07 23:21:01
1917,12796,driver,area not safe,2023-07-01 03:36:40
1918,12797,driver,wrong pickup,2023-01-23 02:40:00
1919,12799,rider,driver too far,2022-10-30 16:36:22
1920,12803,rider,waited too long,2023-06-18 11:52:29
1921,12806,rider,price too high,2023-05-31 20:14:48
1922,12827,rider,driver too far,2022-11-05 14:39:13
1923,12845,rider,changed my mind,2022-05-20 09:26:13
1924,12851,driver,personal emergency,2023-03-20 14:20:07
1925,12867,rider,changed my mind,2023-05-03 22:09:51
1926,12875,rider,changed my mind,2023-09-14 12:49:47
1927,12880,rider,price too high,2022-06-22 14:35:46
1928,12883,rider,driver too far,2022-09-16 21:47:41
1929,12886,rider,found another ride,2024-06-06 19:46:43
1930,12894,driver,wrong pickup,2023-04-10 22:32:05
1931,12896,driver,personal emergency,2022-10-18 04:26:58
1932,12899,rider,personal emergency,2022-04-22 05:53:31
1933,12900,driver,wrong pickup,2022-08-31 17:54:41
1934,12942,driver,rider rating too low,2024-02-04 00:16:53
1935,12943,driver,area not safe,2022-10-30 05:59:49
1936,12945,rider,driver too far,2024-02-17 10:28:36
1937,12947,rider,duplicate booking,2022-12-12 15:00:33
1938,12948,driver,personal emergency,2023-10-04 18:10:49
1939,12955,rider,found another ride,2024-05-07 17:26:32
1940,12959,driver,system error,2022-06-04 05:07:00
1941,12963,driver,rider rating too low,2022-02-05 03:57:53
1942,12966,driver,system error,2024-06-18 21:43:25
1943,12982,driver,area not safe,2023-08-10 08:05:03
1944,12990,rider,waited too long,2023-06-03 19:10:13
1945,12993,rider,personal emergency,2023-05-26 17:06:43
1946,13005,rider,duplicate booking,2023-04-24 11:59:30
1947,13010,rider,personal emergency,2023-10-13 19:22:56
1948,13012,rider,waited too long,2022-10-09 08:17:43
1949,13015,rider,changed my mind,2024-03-11 21:18:13
1950,13019,driver,rider rating too low,2023-07-12 02:51:01
1951,13026,rider,found another ride,2022-09-29 02:37:58
1952,13032,rider,duplicate booking,2022-11-22 21:59:13
1953,13033,rider,price too high,2022-07-07 19:23:38
1954,13037,rider,price too high,2024-05-22 04:19:46
1955,13065,driver,rider unresponsive,2023-04-02 11:03:58
1956,13070,rider,personal emergency,2023-07-10 23:53:23
1957,13071,rider,driver too far,2023-06-01 11:56:24
1958,13083,rider,personal emergency,2023-09-08 23:52:29
1959,13084,rider,changed my mind,2023-03-28 21:17:08
1960,13090,rider,too long wait,2024-06-11 05:26:51
1961,13093,rider,duplicate booking,2022-12-06 03:28:35
1962,13095,rider,waited too long,2023-06-08 08:39:52
1963,13102,rider,personal emergency,2023-08-14 02:05:50
1964,13122,rider,driver too far,2023-04-03 04:14:15
1965,13125,rider,driver too far,2023-11-11 04:19:07
1966,13128,rider,personal emergency,2023-08-31 19:31:17
1967,13133,rider,duplicate booking,2023-05-10 06:32:24
1968,13146,driver,personal emergency,2022-07-24 09:04:07
1969,13150,driver,wrong pickup,2022-07-08 02:22:17
1970,13151,rider,too long wait,2023-02-12 15:06:02
1971,13159,driver,vehicle issue,2022-12-05 04:59:01
1972,13162,rider,found another ride,2023-08-24 15:48:47
1973,13174,rider,driver too far,2024-02-13 14:52:51
1974,13176,rider,personal emergency,2023-11-15 08:49:13
1975,13177,rider,too long wait,2023-06-06 18:11:48
1976,13178,driver,area not safe,2024-06-12 21:08:55
1977,13191,rider,too long wait,2022-09-11 02:38:56
1978,13198,rider,too long wait,2023-11-21 01:27:48
1979,13205,rider,too long wait,2023-04-07 10:44:45
1980,13208,driver,area not safe,2023-08-13 11:25:41
1981,13209,driver,vehicle issue,2022-12-28 04:23:21
1982,13217,driver,wrong pickup,2024-03-22 02:39:32
1983,13226,rider,found another ride,2024-05-15 05:02:15
1984,13230,rider,price too high,2023-02-01 14:49:25
1985,13242,rider,changed my mind,2024-03-11 05:08:30
1986,13260,rider,personal emergency,2022-04-24 11:11:59
1987,13261,rider,changed my mind,2022-07-12 04:13:28
1988,13274,rider,duplicate booking,2022-11-01 06:16:49
1989,13281,rider,duplicate booking,2024-05-16 00:44:33
1990,13283,driver,system error,2022-01-23 16:33:09
1991,13298,driver,wrong pickup,2023-04-07 20:17:14
1992,13299,driver,system error,2022-04-09 05:41:02
1993,13304,driver,personal emergency,2022-09-17 07:08:51
1994,13311,rider,waited too long,2022-11-15 03:45:50
1995,13313,rider,duplicate booking,2024-01-26 18:58:44
1996,13319,driver,rider unresponsive,2024-01-22 16:28:23
1997,13327,rider,found another ride,2023-11-07 20:08:26
1998,13328,rider,driver too far,2022-02-24 06:18:22
1999,13331,rider,driver too far,2022-03-18 17:31:58
2000,13332,driver,system error,2023-06-10 17:44:44
2001,13349,rider,changed my mind,2023-11-11 02:54:29
2002,13351,driver,system error,2024-01-05 21:36:26
2003,13353,rider,price too high,2023-03-27 08:43:22
2004,13362,rider,driver too far,2022-04-17 08:41:29
2005,13374,rider,waited too long,2023-01-09 06:12:03
2006,13380,rider,changed my mind,2022-09-11 12:43:56
2007,13396,rider,price too high,2024-03-29 05:11:49
2008,13397,rider,too long wait,2023-08-20 12:48:33
2009,13400,driver,rider unresponsive,2023-04-21 07:16:35
2010,13421,rider,too long wait,2023-11-11 12:09:48
2011,13439,driver,rider rating too low,2024-01-03 01:29:50
2012,13445,rider,changed my mind,2023-12-21 23:01:39
2013,13455,rider,price too high,2023-12-06 19:55:45
2014,13461,rider,personal emergency,2024-01-17 05:44:23
2015,13466,rider,personal emergency,2023-08-30 15:08:57
2016,13477,rider,personal emergency,2024-06-21 12:35:23
2017,13489,rider,driver too far,2022-01-03 00:07:17
2018,13508,driver,rider unresponsive,2024-04-09 00:13:28
2019,13519,driver,vehicle issue,2022-06-14 13:34:39
2020,13529,rider,price too high,2024-06-02 02:23:27
2021,13544,rider,found another ride,2023-09-24 02:37:01
2022,13552,rider,duplicate booking,2022-04-19 04:18:06
2023,13567,driver,system error,2022-12-29 01:36:43
2024,13582,rider,found another ride,2024-05-04 18:09:41
2025,13585,rider,too long wait,2022-11-25 07:06:45
2026,13589,rider,found another ride,2023-03-11 14:19:20
2027,13597,driver,personal emergency,2022-02-20 05:18:47
2028,13607,rider,changed my mind,2023-11-03 20:57:40
2029,13623,rider,found another ride,2022-09-03 08:11:02
2030,13625,rider,waited too long,2023-01-24 16:10:43
2031,13629,driver,rider rating too low,2024-03-31 10:20:57
2032,13637,rider,duplicate booking,2023-06-26 02:49:11
2033,13644,rider,waited too long,2023-09-11 03:27:57
2034,13647,driver,wrong pickup,2023-03-05 17:59:01
2035,13654,rider,waited too long,2023-11-30 00:16:04
2036,13655,rider,personal emergency,2023-06-06 11:09:25
2037,13666,rider,price too high,2022-02-21 21:01:59
2038,13684,rider,personal emergency,2023-02-21 17:03:52
2039,13690,rider,changed my mind,2022-10-04 19:52:03
2040,13707,driver,system error,2024-03-06 11:08:39
2041,13709,rider,changed my mind,2022-09-14 10:24:37
2042,13712,rider,personal emergency,2022-11-20 06:51:00
2043,13727,driver,system error,2022-06-23 20:19:37
2044,13737,rider,found another ride,2023-04-16 02:09:26
2045,13746,rider,personal emergency,2023-08-04 09:01:55
2046,13757,rider,personal emergency,2022-02-04 07:36:51
2047,13768,rider,waited too long,2023-01-05 05:33:04
2048,13769,rider,found another ride,2022-03-17 06:14:29
2049,13787,rider,changed my mind,2023-05-06 00:10:04
2050,13788,rider,found another ride,2024-02-27 18:58:53
2051,13806,rider,found another ride,2022-08-20 12:01:40
2052,13812,rider,duplicate booking,2022-08-06 05:34:52
2053,13814,rider,duplicate booking,2022-03-02 22:11:57
2054,13819,rider,price too high,2023-11-28 14:54:54
2055,13820,rider,too long wait,2024-05-27 01:03:37
2056,13821,rider,too long wait,2022-10-13 22:21:51
2057,13825,rider,personal emergency,2022-07-18 09:11:28
2058,13829,driver,rider unresponsive,2024-02-18 05:53:16
2059,13830,rider,duplicate booking,2023-04-20 14:55:30
2060,13840,rider,price too high,2023-08-13 20:46:03
2061,13843,driver,area not safe,2024-04-12 18:02:58
2062,13847,rider,changed my mind,2022-12-30 19:39:41
2063,13855,rider,too long wait,2023-08-26 16:07:16
